GOID,p.value,gene,padj,log2FoldChange,description,product_accession,GeneID,genomic_accession,start,end,GOterm,GOSlim,GOcat
GO:0034121,0.00025,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478758.1,117691871,NC_047563.1,68155764,68351111,regulation of toll-like receptor signaling pathway,stress response,P
GO:0034121,0.00025,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478759.1,117691871,NC_047563.1,68155765,68354621,regulation of toll-like receptor signaling pathway,stress response,P
GO:0034121,0.00025,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478760.1,117691871,NC_047563.1,68155762,68351111,regulation of toll-like receptor signaling pathway,stress response,P
GO:0034121,0.00025,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478761.1,117691871,NC_047563.1,68155765,68354621,regulation of toll-like receptor signaling pathway,stress response,P
GO:0034121,0.00025,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478758.1,117691871,NC_047563.1,68155764,68351111,regulation of toll-like receptor signaling pathway,signal transduction,P
GO:0034121,0.00025,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478761.1,117691871,NC_047563.1,68155765,68354621,regulation of toll-like receptor signaling pathway,signal transduction,P
GO:0034121,0.00025,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478760.1,117691871,NC_047563.1,68155762,68351111,regulation of toll-like receptor signaling pathway,signal transduction,P
GO:0042593,0.00100,LOC117691429,3.69101666229366e-07,-1.56755281655859,uncharacterized protein LOC117691429,XM_034477533.1,117691429,NC_047563.1,49282185,49286995,glucose homeostasis,other biological processes,P
GO:0042593,0.00100,LOC117691429,3.69101666229366e-07,-1.56755281655859,uncharacterized protein LOC117691429,XM_034477534.1,117691429,NC_047563.1,49282185,49286995,glucose homeostasis,other biological processes,P
GO:0042593,0.00100,LOC117691429,3.69101666229366e-07,-1.56755281655859,uncharacterized protein LOC117691429,XM_034477532.1,117691429,NC_047563.1,49282185,49286868,glucose homeostasis,other biological processes,P
GO:0042593,0.00100,LOC117691429,3.69101666229366e-07,-1.56755281655859,uncharacterized protein LOC117691429,XM_034477531.1,117691429,NC_047563.1,49282185,49286995,glucose homeostasis,other biological processes,P
GO:0042593,0.00100,LOC117691429,3.69101666229366e-07,-1.56755281655859,uncharacterized protein LOC117691429,XM_034477530.1,117691429,NC_047563.1,49282185,49286995,glucose homeostasis,other biological processes,P
GO:0043123,0.00364,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478760.1,117691871,NC_047563.1,68155762,68351111,positive regulation of I-kappaB kinase/NF-kappaB cascade,signal transduction,P
GO:0043123,0.00364,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478758.1,117691871,NC_047563.1,68155764,68351111,positive regulation of I-kappaB kinase/NF-kappaB cascade,signal transduction,P
GO:0043123,0.00364,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478761.1,117691871,NC_047563.1,68155765,68354621,positive regulation of I-kappaB kinase/NF-kappaB cascade,signal transduction,P
GO:0043123,0.00364,LOC117691871,0.0119745174047996,-2.66627154711472,uncharacterized protein LOC117691871 isoform X2,XM_034478759.1,117691871,NC_047563.1,68155765,68354621,positive regulation of I-kappaB kinase/NF-kappaB cascade,signal transduction,P
GO:0043252,0.00496,LOC105340623,0.0195541143726358,1.8506535649143,solute carrier organic anion transporter family member 4A1 isoform X1,XM_020072359.2,105340623,NC_047561.1,20057694,20064082,sodium-independent organic anion transport,transport,P
GO:0043252,0.00496,LOC105340623,0.0195541143726358,1.8506535649143,solute carrier organic anion transporter family member 4A1 isoform X1,XM_020072358.2,105340623,NC_047561.1,20057545,20064214,sodium-independent organic anion transport,transport,P
GO:0043277,0.00223,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,apoptotic cell clearance,transport,P
GO:0043277,0.00223,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,apoptotic cell clearance,cell organization and biogenesis,P
GO:0043277,0.00223,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,apoptotic cell clearance,transport,P
GO:0043277,0.00223,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,apoptotic cell clearance,transport,P
GO:0043277,0.00223,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,apoptotic cell clearance,transport,P
GO:0043277,0.00223,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,apoptotic cell clearance,cell organization and biogenesis,P
GO:0043277,0.00223,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,apoptotic cell clearance,cell organization and biogenesis,P
GO:0043277,0.00223,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,apoptotic cell clearance,transport,P
GO:0043277,0.00223,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,apoptotic cell clearance,cell organization and biogenesis,P
GO:0043277,0.00223,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,apoptotic cell clearance,cell organization and biogenesis,P
GO:0043410,0.00018,LOC117687051,0.000498801040378888,2.28579185783585,uncharacterized protein LOC117687051 isoform X2,XM_034463150.1,117687051,NC_047560.1,60456579,60462499,positive regulation of MAPKKK cascade,signal transduction,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,engulfment of apoptotic cell,transport,P
GO:0043652,0.00139,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043652,0.00139,LOC117686792,0.00475806899790206,-2.27129208695068,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,engulfment of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105332012,0.0307278530714558,1.77107114017598,multiple epidermal growth factor-like domains protein 11,XM_011434427.3,105332012,NC_047560.1,17105438,17120910,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462814.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,transport,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,cell organization and biogenesis,P
GO:0043654,0.00865,LOC105336491,0.000453705481011842,1.82297997309372,multiple epidermal growth factor-like domains protein 6 isoform X3,XM_034462813.1,105336491,NC_047560.1,66266094,66285115,recognition of apoptotic cell,cell organization and biogenesis,P
