gene	padj	log2FoldChange	description
LOC109618139	0.429109640750759	0.175805932998772	sacsin-like isoform X2
LOC105336334	0.434658304273803	0.175766280181146	E3 ubiquitin-protein ligase TRIM36 isoform X1
LOC105322275	0.419502271706939	0.175547988152259	transmembrane protein 59-like
LOC105324979	0.366228377895076	0.175523557784161	serine/threonine-protein kinase 17A
LOC105339269	0.437515684366249	0.175425313210304	DNA topoisomerase 3-beta-1
LOC105344041	0.282816576578858	0.175396205185891	zinc finger MYND domain-containing protein 15 isoform X2
LOC105322543	0.444848942479425	0.175341176107341	peptidyl-tRNA hydrolase ICT1; mitochondrial
LOC105335755	0.353912308049616	0.175126885514815	3-mercaptopyruvate sulfurtransferase
LOC105344622	0.362532991266524	0.175035466207883	vacuolar protein 8 isoform X1
LOC105335759	0.418809958495965	0.174552775799855	altered inheritance of mitochondria protein 3 isoform X12
LOC105344663	0.401554504808984	0.174518968643187	sulfotransferase 6B1
LOC105323829	0.439276443540516	0.174452903458666	pleckstrin homology domain-containing family B member 2-like
LOC105344248	0.422833733573332	0.174418950425927	retinoblastoma-like protein 2 isoform X1
LOC105344773	0.426438578596042	0.174401108263349	calcium-activated chloride channel regulator 1-like isoform X3
LOC105323040	0.365773003165101	0.174363405359659	cyclin-dependent kinase 17 isoform X2
LOC105344150	0.441441064203613	0.174276444152738	cytochrome c
LOC105340605	0.233742798464245	0.174018310683499	meiotic nuclear division protein 1 homolog
LOC105339046	0.371912474901601	0.173909648781898	DNA-dependent protein kinase catalytic subunit
LOC105331292	0.435163252191828	0.173907529858367	KAT8 regulatory NSL complex subunit 3 isoform X1
LOC105347342	0.431214960087241	0.173775420724668	TBC1 domain family member 16
LOC117684106	0.241919251099776	0.173723595185859	ankyrin repeat domain-containing protein 50-like
LOC105329612	0.392672525281318	0.173597588845092	tyrosine--tRNA ligase; mitochondrial
LOC105345433	0.433999093569127	0.173442688166143	cyclin-dependent kinase 14
LOC105335066	0.210746004710711	0.173431112732655	calcium-dependent protein kinase C isoform X4
LOC105332272	0.356709265508139	0.173368862123731	receptor-type tyrosine-protein phosphatase epsilon
LOC105348245	0.380620450511741	0.17330828723003	vacuolar protein sorting-associated protein 13D isoform X2
LOC105329796	0.440252938611375	0.173277003208607	extracellular matrix protein FRAS1
LOC105318616	0.429809572175588	0.172817028162324	AP-1 complex subunit mu-1
LOC105342456	0.409072711849448	0.172669348823027	protein adenylyltransferase SelO; mitochondrial isoform X1
LOC105335764	0.435746536783099	0.172383927572347	poly(A)-specific ribonuclease PARN
LOC105342276	0.429809572175588	0.172271922688341	sulfide:quinone oxidoreductase; mitochondrial
LOC105330003	0.412781719711724	0.172128805523517	protein phosphatase 1 regulatory subunit 12C isoform X6
LOC117682631	0.291880854187404	0.171920488109018	FYVE; RhoGEF and PH domain-containing protein 2-like
LOC105342877	0.415035839091075	0.171609073383354	coiled-coil domain-containing protein AGAP005037 isoform X6
LOC105339762	0.407166775092951	0.171363757228099	mannose-P-dolichol utilization defect 1 protein
LOC105317360	0.412781719711724	0.171345034607566	ras-GEF domain-containing family member 1B isoform X2
LOC105327718	0.386329780498954	0.171222993719054	cyclin-dependent kinase 6
LOC105332601	0.394793735851051	0.171214544125921	motor neuron and pancreas homeobox protein 1
LOC105340946	0.396436017062036	0.171148692459267	xylose isomerase-like
LOC105317546	0.392672525281318	0.171143359730373	cholecystokinin receptor
LOC105317178	0.446897651316046	0.171011535664648	coenzyme Q-binding protein COQ10 homolog B; mitochondrial-like
LOC105344568	0.450028355188164	0.170613635193257	serine/threonine-protein phosphatase 4 regulatory subunit 2-A isoform X1
LOC105318712	0.342845987723966	0.170532485763899	39S ribosomal protein L10; mitochondrial isoform X1
LOC105347469	0.422488569227518	0.170462194009843	TBC1 domain family member 2B
LOC105328856	0.412152030170899	0.170351061433713	universal stress protein MSMEG_3950/MSMEI_3859
LOC109618232	0.173936564914802	0.170290276563554	transient receptor potential cation channel subfamily M member 2 isoform X1
LOC105319482	0.352696236459348	0.170192546645222	allene oxide synthase-lipoxygenase protein
LOC105337659	0.363933309221769	0.169806574361558	RING finger protein 44 isoform X2
LOC105326147	0.400164901434679	0.169709704846899	trimeric intracellular cation channel type 1B.1
LOC105322124	0.440097149011737	0.169617123919019	flap endonuclease 1
LOC105324818	0.433778835545114	0.169607705877339	cyclic nucleotide-gated cation channel beta-1 isoform X4
LOC105332906	0.42466731057443	0.169534366333852	biotin--protein ligase isoform X1
LOC105345410	0.455025110663804	0.16946159570249	WD repeat-containing protein 46 isoform X2
LOC105322076	0.409072711849448	0.16918901145437	IQCJ-SCHIP1 readthrough transcript protein
LOC105324776	0.444848942479425	0.168686120268277	peptidyl-prolyl cis-trans isomerase-like
LOC105348150	0.456464157696229	0.168616385452188	vitamin D3 hydroxylase-associated protein
LOC105341190	0.323330021967378	0.168610112096144	retinoblastoma-associated protein isoform X1
LOC105344379	0.457147138061125	0.16859804273524	RNA polymerase II-associated protein 1
LOC117689946	0.457147138061125	0.167648308736431	vegetative cell wall protein gp1-like
LOC105336355	0.457147138061125	0.167615285500137	katanin p60 ATPase-containing subunit A1 isoform X1
LOC105337051	0.457147138061125	0.167574703688032	von Willebrand factor A domain-containing protein 7
LOC105326215	0.456517995280811	0.16748746780838	Wilms tumor protein 1-interacting protein homolog
LOC117690094	0.298124505105902	0.167147716824683	von Willebrand factor D and EGF domain-containing protein-like isoform X2
LOC105319280	0.406485755756325	0.167076233798299	poly [ADP-ribose] polymerase tankyrase-like isoform X4
LOC105319722	0.44389453280592	0.166874971200481	cleavage and polyadenylation specificity factor subunit 3
LOC105321203	0.376053263205986	0.166851202785957	fibrillin-1 isoform X2
LOC105317441	0.118153643539462	0.166803788268118	isatin hydrolase isoform X3
LOC105343003	0.461809335048204	0.166443017020991	distal membrane-arm assembly complex protein 2 isoform X1
LOC105344869	0.30621634154136	0.166299486250936	glutamyl-tRNA(Gln) amidotransferase subunit B; mitochondrial
LOC105332049	0.305140513093107	0.166232002005461	C-terminal-binding protein 1
LOC117690986	0.44743339050654	0.166031999240086	tripartite motif-containing protein 2-like isoform X2
LOC105321449	0.461004390415493	0.166001827207021	metalloprotease mig-17-like
LOC105347359	0.433999093569127	0.165929502480446	phosphatidylinositol N-acetylglucosaminyltransferase subunit Q-like
LOC105336618	0.393300890683492	0.16592518166117	putative ankyrin repeat protein RF_0381 isoform X1
LOC105318653	0.364939504963791	0.165912422171368	N-lysine methyltransferase KMT5A
LOC105333288	0.305296015653944	0.165906584576143	retinoic acid receptor RXR isoform X1
LOC105342852	0.388058952218661	0.16577264147165	noggin-2
LOC105334471	0.409046680743026	0.165481545949115	enolase
LOC105328403	0.138156410932027	0.165405163294425	tripartite motif-containing protein 3
LOC105344743	0.344250450986844	0.165341580737823	tumor necrosis factor ligand superfamily member 11
LOC105339308	0.437904188603962	0.165132875296428	solute carrier family 23 member 1
LOC105322969	0.431214960087241	0.164697430652254	HAUS augmin-like complex subunit 3
LOC105318795	0.33535558271765	0.164513332144373	transient receptor potential cation channel subfamily M member 3 isoform X2
LOC105337686	0.407166775092951	0.164432767990531	protein PFC0760c isoform X1
LOC105324065	0.467121080121935	0.164362963292239	U2 small nuclear ribonucleoprotein A'
LOC105340200	0.17545502274854	0.164337056838746	mutS protein homolog 4-like isoform X1
LOC105337572	0.457657325130805	0.164170010602496	RNA-binding protein 41
LOC105328431	0.461898437251081	0.163966934534506	atrial natriuretic peptide receptor 1-like
LOC105330532	0.327149475558999	0.16382787298339	receptor-transporting protein 3
LOC105323780	0.422833733573332	0.163728233802723	inaD-like protein isoform X1
LOC105326426	0.456062228254782	0.163698118085042	X-ray repair cross-complementing protein 5
LOC105332675	0.468333493518441	0.163629501612909	structural maintenance of chromosomes protein 4
LOC105334363	0.456421078605599	0.163501763410389	monocarboxylate transporter 9
LOC105341571	0.469988250226791	0.162753369043038	mitogen-activated protein kinase kinase kinase kinase 5 isoform X1
LOC105320890	0.457147138061125	0.162352359573442	probable 28S ribosomal protein S26; mitochondrial
LOC105330310	0.406824071096499	0.162230559644867	LHFPL tetraspan subfamily member 3 protein-like
LOC117681684	0.345305980979145	0.162223996154705	twitchin-like
LOC105321708	0.453103516962294	0.162158989890727	MICOS complex subunit Mic10-like
LOC105343292	0.240704147439468	0.16200735134115	aspartate beta-hydroxylase domain-containing protein 2
LOC105326998	0.449929261700741	0.16199253304197	fasciculation and elongation protein zeta-2
LOC105334689	0.461004390415493	0.161645397717988	carboxypeptidase inhibitor SmCI isoform X1
LOC105343560	0.265724339915773	0.16152509551676	carboxypeptidase inhibitor SmCI
LOC105345590	0.370725615630408	0.161485001339945	E3 ubiquitin-protein ligase TRIM71
LOC105317818	0.153189012142599	0.161264262003161	titin homolog
LOC105348988	0.418323491204398	0.160711099865193	LOW QUALITY PROTEIN: double-strand break repair protein MRE11
LOC105340479	0.426438578596042	0.160708844249349	SH3 domain-containing kinase-binding protein 1 isoform X3
LOC117689012	0.296213287939786	0.160663500548881	ficolin-2-like isoform X2
LOC105329096	0.411068290239496	0.160330415798258	carboxypeptidase E
LOC105333704	0.457147138061125	0.16018188808591	DNA-directed RNA polymerase I subunit RPA1
LOC105343685	0.471986702473082	0.159997966500996	thioredoxin domain-containing protein 12
LOC105341345	0.399504420899932	0.159655155179325	sodium-dependent phosphate transport protein 2B isoform X1
LOC105336169	0.456421078605599	0.159585575927496	A-kinase anchor protein 9 isoform X12
LOC117690637	0.459361890063594	0.159075383914262	translocation protein SEC63 homolog
LOC117682916	0.37364436309344	0.159040033973428	complement C1q tumor necrosis factor-related protein 3-like isoform X2
LOC105324649	0.479060117477266	0.158835220733513	cAMP-specific 3';5'-cyclic phosphodiesterase 4C-like isoform X3
LOC105323836	0.473811804568997	0.158760382104	activating molecule in BECN1-regulated autophagy protein 1
LOC105337950	0.45555399980016	0.158672386008349	NADH dehydrogenase (ubiquinone) complex I; assembly factor 6
LOC105319362	0.473811804568997	0.158534513414906	solute carrier organic anion transporter family member 4C1 isoform X1
LOC105346570	0.119884769102024	0.15841365986316	O-acyltransferase like protein
LOC105331043	0.182337248266013	0.158340229548691	carcinoembryonic antigen-related cell adhesion molecule 5
LOC105325075	0.4836413593578	0.158247756107096	homeobox protein HMX3
LOC105319344	0.345185867697955	0.158192747736172	cleavage and polyadenylation specificity factor subunit 2
LOC105321527	0.477535614442417	0.157995432907021	peptidyl-prolyl cis-trans isomerase B
LOC105340512	0.48360914480493	0.157933030539684	glyceraldehyde-3-phosphate dehydrogenase
LOC105341693	0.421382693996504	0.1578226090227	LOW QUALITY PROTEIN: tyrosine-protein kinase SYK-like
LOC105329888	0.484224722007766	0.157300214407827	argininosuccinate synthase
LOC105340928	0.416818867950645	0.156925774023053	low-density lipoprotein receptor-related protein 4 isoform X2
LOC105344358	0.482093753436928	0.156769142821073	calponin-2 isoform X1
LOC105342723	0.123117101434815	0.156743963547703	meiosis 1 arrest protein isoform X1
LOC105341505	0.482085664954117	0.15668943298892	sulfotransferase family cytosolic 1B member 1-like
LOC117689466	0.38643463423917	0.156672880312018	NFX1-type zinc finger-containing protein 1-like
LOC105319483	0.426438578596042	0.156475483929579	T-box transcription factor TBX22 isoform X1
LOC105324978	0.395160681500189	0.156415472310109	adenylosuccinate lyase-like
LOC105346047	0.363471209006895	0.156191948112244	bone morphogenetic protein 1-like
LOC105325585	0.453955670408825	0.156153864496312	protoheme IX farnesyltransferase; mitochondrial
LOC105325597	0.487123417962936	0.156148791649158	heterochromatin protein 1-binding protein 3
LOC105343089	0.444848942479425	0.155961713209948	divergent protein kinase domain 2A
LOC105332688	0.468872393385057	0.15590039527524	replication factor C subunit 4
LOC105333876	0.483195136989458	0.155696897610092	alanine aminotransferase 2 isoform X2
LOC117691533	0.393155467455463	0.1556235151568	mitogen-activated protein kinase kinase kinase 4-like isoform X1
LOC105339625	0.485735096079177	0.155372514118815	ralBP1-associated Eps domain-containing protein 2 isoform X1
LOC105329087	0.494129076650694	0.155208009638256	eukaryotic translation initiation factor 3 subunit F
LOC105341103	0.479910963144243	0.155082951190537	calcium uptake protein 1; mitochondrial isoform X6
LOC105320145	0.382464727829998	0.154942781196356	protein O-mannosyl-transferase TMTC3 isoform X2
LOC105328784	0.252496046114847	0.154811956896718	E3 ubiquitin-protein ligase TRIM36
LOC105345142	0.377776119361191	0.154785271041278	alpha- and gamma-adaptin-binding protein p34
LOC105338170	0.478423740765295	0.154749369640619	ras-related protein Rab-37 isoform X6
LOC105336388	0.452014500691386	0.154741397261877	60 kDa SS-A/Ro ribonucleoprotein
LOC105347713	0.407166775092951	0.154628170468341	C-type lectin mannose-binding isoform-like
LOC105333047	0.48804595448918	0.154536814309752	immunoglobulin-binding protein 1
LOC105346986	0.473939424209698	0.154375312819703	trichohyalin isoform X10
LOC105332687	0.496109400721693	0.154345127407935	profilin
LOC105317194	0.489973334699938	0.153890839168289	bromodomain and WD repeat-containing protein 3
LOC105322264	0.44585834417715	0.153830027573351	LIM/homeobox protein Lhx9
LOC105344565	0.488641082239467	0.15382981126311	28S ribosomal protein S25; mitochondrial
LOC105332878	0.472729734117082	0.153783436447424	inactive tyrosine-protein kinase transmembrane receptor ROR1 isoform X1
LOC105318068	0.48639089387977	0.153770761031924	activated CDC42 kinase 1 isoform X1
LOC105326275	0.491016948718289	0.153439547734507	LOW QUALITY PROTEIN: ATP-dependent Clp protease ATP-binding subunit ClpX
LOC105335490	0.485364752013591	0.153363362583282	src substrate cortactin-like isoform X4
LOC105317217	0.363287773214205	0.153346126432273	transmembrane protein 164
LOC105320150	0.469988250226791	0.153009971826142	AN1-type zinc finger protein 1 isoform X2
LOC105342386	0.477771830401226	0.152924686538681	ribosomal protein S6 kinase delta-1 isoform X1
LOC117689683	0.472729734117082	0.152663180827634	RRP12-like protein isoform X1
LOC109617076	0.414847454414819	0.152459653579196	guanine nucleotide exchange factor VAV2-like isoform X3
LOC105328806	0.446230402215217	0.152435579557311	histone acetyltransferase type B catalytic subunit
LOC105319538	0.444848942479425	0.152383729076644	monocarboxylate transporter 13
LOC105335553	0.477535614442417	0.152382685784941	DNA mismatch repair protein Msh2
LOC105341237	0.476576684851192	0.15231937310215	elongation of very long chain fatty acids protein 7
LOC105337936	0.499897610661543	0.152237810204195	p21-activated protein kinase-interacting protein 1-like isoform X1
LOC105340204	0.190304271554999	0.152174242974095	5-hydroxytryptamine receptor 6-like
LOC105339211	0.489809297895509	0.152164467341713	zinc finger protein 37
LOC105346952	0.497169589402913	0.151999757347809	ras-specific guanine nucleotide-releasing factor 2 isoform X5
LOC105331677	0.433778835545114	0.151913313139616	mediator of RNA polymerase II transcription subunit 14-like
LOC105324494	0.484482194907364	0.151863499151057	LOW QUALITY PROTEIN: diacylglycerol kinase delta
LOC105335651	0.456464157696229	0.151690421755349	1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase beta-1 isoform X19
LOC105345018	0.500491333757766	0.151489244333987	hormone-sensitive lipase
LOC105336631	0.455821088485783	0.151374938229181	T-cell acute lymphocytic leukemia protein 1-like isoform X1
LOC105342338	0.505626104157576	0.151135511111805	transcription factor EC isoform X1
LOC105346626	0.152317606587664	0.150735660254239	atrial natriuretic peptide receptor 1
LOC105320331	0.507575770554152	0.150644073112925	LOW QUALITY PROTEIN: UDP-GlcNAc:betaGal beta-1;3-N-acetylglucosaminyltransferase-like protein 1
LOC105319385	0.502988538131722	0.150606184832794	inactive peptidyl-prolyl cis-trans isomerase FKBP6
LOC117684593	0.506782476572346	0.150422074991059	tripartite motif-containing protein 3-like
LOC105336958	0.419236502774578	0.150372113426601	glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 isoform X2
LOC105332999	0.507036894512432	0.150335447664155	long-chain-fatty-acid--CoA ligase 1 isoform X1
LOC105329256	0.499159286707136	0.150241641200387	AP-5 complex subunit beta-1 isoform X2
LOC105319299	0.448356854221354	0.150112035129922	CAD protein isoform X2
LOC117680647	0.505253913235841	0.150090814733905	myosin-9-like
LOC105327382	0.253620175647814	0.149898371934906	C-factor
LOC105340612	0.497212385947189	0.149769159139744	DDB1- and CUL4-associated factor 5
LOC105318452	0.472954138485949	0.149656552960134	GRB2-associated-binding protein 1 isoform X2
LOC105340039	0.508755421865454	0.149616216110449	nuclear pore complex protein Nup205
LOC105334530	0.496078095258998	0.149572370323511	dystrophin isoform X3
LOC105318922	0.445839842131954	0.149532055433895	steroid hormone receptor ERR2 isoform X1
LOC105325561	0.486235691040373	0.149504724271333	kelch-like protein 12
LOC117691092	0.47858340126081	0.149474573087106	protein dopey-1-like isoform X1
LOC105329934	0.492554425599171	0.149424798620179	ERC protein 2
LOC105318243	0.509267343822301	0.149403577616551	probable serine/threonine-protein kinase kinX isoform X49
LOC105348527	0.479887148426911	0.149391472959814	delta-1-pyrroline-5-carboxylate synthase isoform X2
LOC105320209	0.496245178982583	0.149181435324018	transcriptional repressor protein YY1 isoform X2
LOC105345777	0.504121871440193	0.149169307539946	monocarboxylate transporter 14
LOC105335637	0.477535614442417	0.149109104621072	transmembrane protein 98
LOC117692818	0.387222369001983	0.148744472021249	multiple epidermal growth factor-like domains protein 10 isoform X2
LOC117686320	0.243235247891412	0.148591536932673	serine-aspartate repeat-containing protein I-like
LOC105334531	0.496245178982583	0.148424756637009	sarcoplasmic calcium-binding protein
LOC105348875	0.506782476572346	0.14832877885827	adenine phosphoribosyltransferase
LOC105323217	0.502988538131722	0.148304392398558	vacuolar protein sorting-associated protein 13B isoform X2
LOC105326357	0.461898437251081	0.148212939399956	solute carrier family 23 member 1 isoform X2
LOC117692792	0.456464157696229	0.147968603829821	b(0;+)-type amino acid transporter 1-like
LOC105336028	0.483092455366615	0.147875104893416	alanine--tRNA ligase; cytoplasmic
LOC105347245	0.52103752391846	0.147433730465934	fatty-acid amide hydrolase 2-A isoform X1
LOC105337708	0.464316644443969	0.147420402341351	solute carrier family 25 member 45 isoform X2
LOC117686732	0.512329710328477	0.147155546861341	centrosomal protein of 135 kDa-like
LOC117681048	0.489480620647087	0.147071469902444	zinc finger HIT domain-containing protein 2-like isoform X1
LOC105326209	0.486235691040373	0.146994797420164	E3 ubiquitin-protein ligase Bre1 isoform X1
LOC117690226	0.405252856394795	0.146910670941679	polycomb group RING finger protein 3-like
LOC105328488	0.485783782832517	0.146761480567966	LOW QUALITY PROTEIN: neutral alpha-glucosidase AB
LOC109619761	0.393246180050681	0.146737801301043	cystatin-A3 isoform X3
LOC105338559	0.431214960087241	0.146705954518849	U3 small nucleolar RNA-interacting protein 2 isoform X2
LOC105347350	0.477932716945373	0.146596763799427	nuclear pore complex protein Nup85
LOC105341473	0.34301713513793	0.146463229506241	FAD-dependent oxidoreductase domain-containing protein 2
LOC117681461	0.323330021967378	0.146398990466966	toll-like receptor 4
LOC105327100	0.401372368222315	0.146377052501477	lachesin isoform X2
LOC105334063	0.519405047064611	0.146056604960737	transmembrane protein 135 isoform X2
LOC105334682	0.431861737644741	0.145868848010754	kelch-like protein 24
LOC109618554	0.41399591090884	0.145761378088296	sacsin-like isoform X1
LOC105348946	0.486235691040373	0.145671385305095	leucine-rich repeat neuronal protein 1
LOC105339444	0.474132979154913	0.145539467736935	poly [ADP-ribose] polymerase 2
LOC117688995	0.416818867950645	0.145531175229739	protein Hook homolog 1-like isoform X1
LOC105322000	0.453386192117564	0.145451992103474	palmitoleoyl-protein carboxylesterase notum1
LOC105323047	0.523551074741176	0.145318700264029	connector enhancer of kinase suppressor of ras 2 isoform X6
LOC117686466	0.1806031460183	0.145236943491364	F-box only protein 31-like
LOC105320798	0.512329710328477	0.14523637736701	trichohyalin isoform X1
LOC105330405	0.512125944374323	0.145225693858085	gonadotropin-releasing hormone II receptor isoform X2
LOC105327755	0.522032817410474	0.145211165218124	syntaxin-binding protein 4 isoform X1
LOC105323697	0.319106071386555	0.145167422454613	multiple epidermal growth factor-like domains protein 10
LOC105331126	0.486235691040373	0.145163827158234	glycine receptor subunit alpha-3
LOC105342026	0.519959638873202	0.145145850719557	LOW QUALITY PROTEIN: cytosolic non-specific dipeptidase
LOC105323612	0.15673847665365	0.145027289466341	carbohydrate sulfotransferase 8
LOC105320530	0.398456768425812	0.145017254997136	putative homeodomain transcription factor 2 isoform X1
LOC105326195	0.507619719702508	0.144690722796358	E3 ubiquitin-protein ligase ubr3
LOC117689064	0.507036894512432	0.144672565076074	neuropeptide S receptor-like
LOC117686628	0.706610588017698	0.144659396038899	tripartite motif-containing protein 45-like
LOC105337700	0.518717165546715	0.144563317488599	dehydrogenase/reductase SDR family member on chromosome X
LOC105329594	0.495161834175332	0.1442686290412	RGM domain family member B isoform X2
LOC105329182	0.520719963731406	0.144146404780948	phospholipid-transporting ATPase ID isoform X4
LOC105333198	0.528671161975482	0.14408425286749	dynamin-binding protein-like isoform X2
LOC117681555	0.271279288195931	0.144055638437639	40S ribosomal protein S5-like
LOC105343994	0.184126191115765	0.143985591119475	retinol dehydrogenase 7 isoform X1
LOC105338435	0.514058557887762	0.143784160236745	transcriptional adapter 2-alpha
LOC105325053	0.520719963731406	0.143639532918267	netrin-1 isoform X2
LOC105325332	0.461004390415493	0.143578560982513	multiple epidermal growth factor-like domains protein 10 isoform X1
LOC105341160	0.21982390720013	0.143448008016539	glycogen [starch] synthase-like isoform X1
LOC105319411	0.530768109298895	0.143370494274187	neurocalcin homolog
LOC105317263	0.504683120265994	0.143030833266515	plexin-A4
LOC105339636	0.492012503538061	0.142924737750517	geranylgeranyl transferase type-2 subunit beta
LOC105331629	0.507337611751426	0.142923936535454	phosphate carrier protein; mitochondrial-like
LOC105342017	0.471986702473082	0.142836560302379	vesicular glutamate transporter 2
LOC105346280	0.481542176981155	0.142736901081573	radixin isoform X5
LOC105341793	0.392672525281318	0.142729601386338	solute carrier organic anion transporter family member 4A1 isoform X1
LOC105345491	0.384410363430435	0.142716785656779	urea-proton symporter DUR3
LOC105344772	0.461004390415493	0.142688474739509	DNA repair protein complementing XP-C cells isoform X1
LOC117689823	0.532483544923754	0.14260278044951	LOW QUALITY PROTEIN: cell division cycle protein 23 homolog
LOC105343752	0.326890461529541	0.142517274617374	ribonuclease H2 subunit A
LOC117684039	0.171371031208318	0.142465783447743	multiple epidermal growth factor-like domains protein 11
LOC105324881	0.47858340126081	0.142203187867257	phospholipid phosphatase 6-like
LOC105325041	0.461898437251081	0.142111413768456	WAP four-disulfide core domain protein 1
LOC105331791	0.531733613898141	0.142054821810163	twinfilin-1 isoform X1
LOC105340067	0.473256954184685	0.142053285679516	inositol-pentakisphosphate 2-kinase
LOC105334116	0.522557052480881	0.14191595640321	peptidase inhibitor 16
LOC105320377	0.53338685857412	0.141889318971283	cilia- and flagella-associated protein 54 isoform X1
LOC105336771	0.524836717206868	0.141700364392569	arpin
LOC105325395	0.527712775391317	0.14166953182068	ras-related protein Ral-A isoform X2
LOC105337859	0.53691460927725	0.141574370875643	cell division control protein 42
LOC105327437	0.537752403086104	0.141566148630145	centrosomal protein of 83 kDa isoform X1
LOC117690972	0.495982957482219	0.141381993059096	radixin-like isoform X2
LOC105324887	0.536191385937993	0.141318271872713	motile sperm domain-containing protein 2
LOC117685490	0.537068612416992	0.141295602466495	E3 ubiquitin-protein ligase rnf213-alpha-like
LOC105320807	0.485364752013591	0.141246393521957	general transcription and DNA repair factor IIH helicase subunit XPB isoform X1
LOC105329922	0.516050803304701	0.141164364991633	mitoferrin-1
LOC105339950	0.399316146522937	0.141125459867653	putative DENN domain-containing protein 10 B
LOC105331314	0.537362033182422	0.141013485350503	LOW QUALITY PROTEIN: retrograde protein of 51 kDa
LOC117680309	0.201788472788293	0.140842625676541	SCO-spondin-like isoform X2
LOC105320960	0.287192249520392	0.140668403464614	ETS translocation variant 4 isoform X1
LOC105336357	0.488522571897969	0.140441880728462	kinesin-like protein KIF21A isoform X3
LOC105323229	0.536191385937993	0.140436259543465	tumor protein p53-inducible protein 11 isoform X3
LOC105326474	0.537068612416992	0.140147312953958	histone H1-delta
LOC105334041	0.332706346517682	0.139820215036629	mitogen-activated protein kinase kinase kinase 4
LOC105321512	0.544220592586296	0.139564518356424	E3 ubiquitin-protein ligase RGLG4-like
LOC105347927	0.544220592586296	0.139291886866918	inter-alpha-trypsin inhibitor heavy chain H3
LOC105320658	0.486992447766089	0.139262792345347	cell cycle checkpoint protein RAD17-like isoform X3
LOC105347814	0.515202082799011	0.139225338745754	valine--tRNA ligase isoform X1
LOC105339651	0.492533358248214	0.139133141672754	alpha-aspartyl dipeptidase
LOC105344210	0.516374767703894	0.139117162023125	beta-parvin isoform X2
LOC105341238	0.535557495645378	0.138961453094127	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7
LOC105342593	0.546999956635594	0.138855482286914	carbonic anhydrase 2 isoform X1
LOC105330505	0.544220592586296	0.138803052531304	serine palmitoyltransferase 2 isoform X1
LOC105335806	0.544220592586296	0.13877921876545	coiled-coil domain-containing protein 22 homolog
LOC105337592	0.429809572175588	0.138719542921493	septin-7 isoform X2
LOC105321996	0.362963586035493	0.138686931415469	neuropilin and tolloid-like protein 2 isoform X2
LOC117690224	0.491982683390869	0.138679035328479	short-chain collagen C4-like
LOC105346649	0.430745305996252	0.138560023772007	F-box/LRR-repeat protein fbxl-1 isoform X2
LOC105327941	0.495748975885425	0.138394373206123	prostaglandin E2 receptor EP4 subtype
LOC105319012	0.506782476572346	0.138374377049784	A disintegrin and metalloproteinase with thrombospondin motifs 16-like
LOC105326040	0.534301696152229	0.137965275562545	testis-expressed protein 47 isoform X3
LOC117683490	0.363933309221769	0.137882105543996	ankyrin-1-like isoform X1
LOC105318721	0.480466935783224	0.137752546076013	cell division control protein 45 homolog
LOC105335956	0.344250450986844	0.137706054690194	mitogen-activated protein kinase kinase kinase 20
LOC105340209	0.471986702473082	0.137616707039674	spectrin alpha chain; non-erythrocytic 1 isoform X1
LOC105349143	0.453683708210228	0.137613180374271	complex I assembly factor TIMMDC1; mitochondrial
LOC105340203	0.438472018130693	0.137562805866692	synaptic vesicle 2-related protein
LOC105335079	0.54958458973577	0.137557847753991	developmentally-regulated GTP-binding protein 2-like
LOC105342477	0.34464045624661	0.137499918857875	DNA repair and recombination protein RAD54-like
LOC105323299	0.395160681500189	0.13744262317331	carnosine N-methyltransferase
LOC105321680	0.544220592586296	0.137283498394504	LOW QUALITY PROTEIN: supervillin
LOC105328803	0.550472403026535	0.137184446465555	39S ribosomal protein L45; mitochondrial
LOC105325595	0.540276197924931	0.137158942243541	leucine-rich melanocyte differentiation-associated protein
LOC105337352	0.497212385947189	0.137025299905552	zinc finger protein 2 homolog
LOC105334798	0.920492613281425	0.137017586280209	WD repeat and coiled-coil-containing protein
LOC105335326	0.502914285611677	0.136991061466625	signal transducer and activator of transcription 5B isoform X4
LOC105337120	0.552386075065978	0.136974562637662	probable histone deacetylase 1-B
LOC105326372	0.5516861944746	0.136889579324173	progesterone-induced-blocking factor 1
LOC105343370	0.504126805594846	0.136836070628952	inhibitor of nuclear factor kappa-B kinase subunit alpha-like
LOC105317911	0.545843250860127	0.136834642976542	zinc transporter 1 isoform X1
LOC105336624	0.548051236706784	0.136780741110145	neuronal membrane glycoprotein M6-b isoform X7
LOC105320651	0.427709457147682	0.136748187399059	plexin domain-containing protein 2 isoform X6
LOC105332195	0.530768109298895	0.136371865438851	RNA binding protein fox-1 homolog 2 isoform X2
LOC105343373	0.341412249340858	0.136305267655768	alkylglycerol monooxygenase
LOC105318181	0.502914285611677	0.136302569186867	glycine N-acyltransferase isoform X2
LOC105330907	0.549604454092164	0.13624763176059	DNA damage-regulated autophagy modulator protein 1
LOC105330295	0.471285867664942	0.136221829826599	myb-like protein X
LOC105344138	0.392247686497005	0.136208902189547	major facilitator superfamily domain-containing protein 6
LOC105319304	0.515319555691792	0.136120248884524	beta-adrenergic receptor kinase 2 isoform X4
