gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,cat,description,feature,count,plus_minus,analysis
LOC105346056,319.2869124,-0.469568674,0.123918448,1.44E-05,0.001558046,characterized,basic leucine zipper and W2 domain-containing protein 1,genome,1,-1,triploid_desiccation
LOC105324659,58.81507418,-0.469211871,0.172958669,0.00055808,0.024477304,characterized,syntaxin-7 isoform X3,genome,1,-1,triploid_desiccation
LOC105336412,222.4380163,-0.46910933,0.194014968,0.001208775,0.040447625,characterized,trichohyalin-like isoform X2,genome,1,-1,triploid_desiccation
LOC105324788,95.24529487,-0.466975055,0.161049474,0.000326236,0.016732527,characterized,EF-hand calcium-binding domain-containing protein 6 isoform X1,genome,1,-1,triploid_desiccation
LOC105327911,35.75568499,-0.464835889,0.203947974,0.001728514,0.049345391,characterized,polycystic kidney disease protein 1-like 2 isoform X1,genome,1,-1,triploid_desiccation
LOC105320849,66.87836432,-0.464705864,0.168950922,0.000509858,0.023287237,characterized,WD repeat-containing protein 43,genome,1,-1,triploid_desiccation
LOC105336482,45.99381209,-0.464674488,0.181862076,0.00086294,0.032593788,characterized,neurocalcin-delta,genome,1,-1,triploid_desiccation
LOC105327856,91.45463195,-0.462273133,0.204812697,0.001779833,0.049982245,characterized,fibrillin-1 isoform X1,genome,1,-1,triploid_desiccation
LOC105347167,3475.971535,-0.461818222,0.130051809,3.77E-05,0.00340511,characterized,heterogeneous nuclear ribonucleoprotein D0 isoform X8,genome,1,-1,triploid_desiccation
LOC105335265,692.2443953,-0.458848262,0.151532531,0.000222754,0.012826831,characterized,lys-63-specific deubiquitinase BRCC36,genome,1,-1,triploid_desiccation
LOC117682104,102.5452608,-0.458671416,0.19923953,0.001664932,0.048910946,characterized,synaptophysin-like protein 1 isoform X2,genome,1,-1,triploid_desiccation
LOC105348237,32.56619555,-0.458501112,0.188932038,0.00124587,0.04090634,characterized,tubulin polyglutamylase TTLL11 isoform X1,genome,1,-1,triploid_desiccation
LOC105326550,89.67052448,-0.458479282,0.171383175,0.000638818,0.026776956,characterized,AMP deaminase 2 isoform X8,genome,1,-1,triploid_desiccation
LOC105326642,205.2369886,-0.453480735,0.164857284,0.000516153,0.023403934,characterized,growth hormone-inducible transmembrane protein,genome,1,-1,triploid_desiccation
LOC105338185,49.49749106,-0.449820052,0.177708715,0.000970939,0.035325412,characterized,ras suppressor protein 1,genome,1,-1,triploid_desiccation
LOC105322510,196.1093587,-0.448020035,0.15995351,0.000466731,0.021724763,characterized,innexin unc-9 isoform X2,genome,1,-1,triploid_desiccation
LOC105337672,91.27433133,-0.447734009,0.152842548,0.00031725,0.016425079,characterized,nmrA-like family domain-containing protein 1 isoform X1,genome,1,-1,triploid_desiccation
LOC105330782,548.1422187,-0.446863354,0.156664056,0.000398928,0.019501749,characterized,dynein heavy chain 5 axonemal isoform X3,genome,1,-1,triploid_desiccation
LOC105325240,508.9731465,-0.446532015,0.141792986,0.00015649,0.009781146,characterized,sodium- and chloride-dependent taurine transporter-like isoform X1,genome,1,-1,triploid_desiccation
LOC105317181,121.8289573,-0.443322615,0.121941227,2.91E-05,0.00273393,characterized,ceramide transfer protein,genome,1,-1,triploid_desiccation
LOC105325781,135.9732055,-0.441876174,0.153293566,0.000377349,0.01869024,characterized,LOW QUALITY PROTEIN: kinesin-like protein KIF19,genome,1,-1,triploid_desiccation
LOC105322360,78.64792973,-0.440793158,0.177022883,0.001121438,0.038697864,characterized,protein SET,genome,1,-1,triploid_desiccation
LOC105323132,109.7365633,-0.440452037,0.155893923,0.000440305,0.021057729,characterized,glycogen debranching enzyme isoform X2,genome,1,-1,triploid_desiccation
LOC105337161,488.4831065,-0.438234064,0.123649129,4.07E-05,0.003549728,characterized,serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform isoform X12,genome,1,-1,triploid_desiccation
LOC105345927,313.5790695,-0.436100383,0.130647202,8.66E-05,0.006358706,characterized,zinc finger protein ubi-d4 isoform X12,genome,1,-1,triploid_desiccation
LOC105322175,484.8235709,-0.433772121,0.118087735,2.57E-05,0.002495807,characterized,choline transporter-like protein 2 isoform X4,genome,1,-1,triploid_desiccation
LOC105347406,41.82693567,-0.432622396,0.167340565,0.00087936,0.033147291,characterized,armadillo repeat-containing protein 2-like isoform X1,genome,1,-1,triploid_desiccation
LOC105342896,51.67005527,-0.432609548,0.174306735,0.001137834,0.039082713,characterized,ras and EF-hand domain-containing protein homolog,genome,1,-1,triploid_desiccation
LOC105318688,59.71683079,-0.428392076,0.148991332,0.000400531,0.01952926,characterized,serine/arginine repetitive matrix protein 4,genome,1,-1,triploid_desiccation
LOC105344453,332.8286646,-0.424933866,0.137705629,0.000217862,0.012661645,characterized,band 4.1-like protein 1 isoform X1,genome,1,-1,triploid_desiccation
LOC117684293,439.7761626,-0.420882073,0.112245321,2.00E-05,0.002029003,characterized,golgin subfamily A member 6-like protein 4 isoform X7,genome,1,-1,triploid_desiccation
LOC105330139,60.13460601,-0.420644673,0.174989854,0.001503159,0.045881782,characterized,protein S-acyltransferase 21 isoform X2,genome,1,-1,triploid_desiccation
LOC105326201,27.73603708,-0.418569768,0.174397991,0.001521698,0.046297119,characterized,LOW QUALITY PROTEIN: protein ABHD15,genome,1,-1,triploid_desiccation
LOC117688742,111.9301681,-0.415330836,0.144905002,0.000423984,0.020467696,characterized,ubiquitin-like modifier-activating enzyme 6 isoform X1,genome,1,-1,triploid_desiccation
LOC105342792,363.056697,-0.412781582,0.11189055,2.63E-05,0.002542806,characterized,RNA polymerase-associated protein RTF1 homolog,genome,1,-1,triploid_desiccation
LOC105323255,129.0706637,-0.403937554,0.147725911,0.000671717,0.027531587,characterized,coatomer subunit zeta-1 isoform X2,genome,1,-1,triploid_desiccation
LOC105341865,234.2267182,-0.400313281,0.104889479,1.69E-05,0.00178611,characterized,ATP-dependent RNA helicase DDX3Y isoform X1,genome,1,-1,triploid_desiccation
LOC105324261,68.80997919,-0.395716613,0.159186471,0.001359227,0.043143643,characterized,cilia- and flagella-associated protein 36,genome,1,-1,triploid_desiccation
LOC105332194,53.82601914,-0.392919975,0.159288978,0.001438053,0.044693911,characterized,eukaryotic translation initiation factor 3 subunit B,genome,1,-1,triploid_desiccation
LOC105320864,861.7239392,-0.39160798,0.158588519,0.001421861,0.044265144,characterized,probable ribosome biogenesis protein RLP24,genome,1,-1,triploid_desiccation
LOC105339684,231.6992702,-0.389826542,0.155295984,0.001228513,0.040673088,characterized,cytoplasmic polyadenylation element-binding protein 2,genome,1,-1,triploid_desiccation
LOC105340117,156.8044589,-0.38610678,0.144099308,0.000812541,0.031226657,characterized,serine/threonine-protein kinase 3 isoform X3,genome,1,-1,triploid_desiccation
LOC105328321,237.423147,-0.378102391,0.113290551,0.000114325,0.00780403,characterized,peptidyl-prolyl cis-trans isomerase G,genome,1,-1,triploid_desiccation
LOC105331134,172.891105,-0.376227547,0.149161715,0.001331937,0.042667444,characterized,protein FAM177A1,genome,1,-1,triploid_desiccation
LOC105339827,571.8251762,-0.368187594,0.106463765,7.03E-05,0.005474873,characterized,dynein heavy chain 7 axonemal isoform X5,genome,1,-1,triploid_desiccation
LOC105320956,482.376366,-0.367858351,0.150140466,0.001675833,0.048985216,characterized,splicing factor U2AF 26 kDa subunit isoform X2,genome,1,-1,triploid_desiccation
LOC105332892,73.2483509,-0.366212473,0.145812388,0.001472772,0.045100945,characterized,E3 UFM1-protein ligase 1 isoform X2,genome,1,-1,triploid_desiccation
LOC105342112,497.4094588,-0.362092289,0.123670759,0.00045078,0.021314962,characterized,dynein regulatory complex protein 11 isoform X4,genome,1,-1,triploid_desiccation
LOC105333254,160.516681,-0.361326756,0.13967088,0.001219504,0.040589576,characterized,period circadian protein homolog 1 isoform X1,genome,1,-1,triploid_desiccation
LOC105331842,360.1511219,-0.360298735,0.122726239,0.000447816,0.02128203,characterized,tyrosine-protein kinase BAZ1B isoform X5,genome,1,-1,triploid_desiccation
LOC105319445,139.6008923,-0.353845988,0.131759599,0.000965718,0.035269364,characterized,dynein heavy chain 6 axonemal isoform X1,genome,1,-1,triploid_desiccation
LOC105322156,65.71012126,-0.353477144,0.143138026,0.001709562,0.049254169,characterized,nuclear RNA export factor 1,genome,1,-1,triploid_desiccation
LOC105327452,45.14032696,-0.350349767,0.136556497,0.001362552,0.043143643,characterized,leucine-rich repeat-containing protein 74A isoform X4,genome,1,-1,triploid_desiccation
LOC105330629,194.645173,-0.347243298,0.128037698,0.000924996,0.034064911,characterized,alpha-16-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A isoform X4,genome,1,-1,triploid_desiccation
LOC105345203,310.6121254,-0.342792741,0.130283977,0.001177784,0.039693647,characterized,cyclic nucleotide-gated channel rod photoreceptor subunit alpha isoform X3,genome,1,-1,triploid_desiccation
LOC105341528,138.7267379,-0.341496907,0.107231983,0.00022205,0.012825629,characterized,heterogeneous nuclear ribonucleoprotein C-like 3,genome,1,-1,triploid_desiccation
LOC117689403,418.1367436,-0.341099598,0.093167667,4.05E-05,0.003549728,characterized,serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform-like isoform X2,genome,1,-1,triploid_desiccation
LOC105333673,208.6469881,-0.328497835,0.129867588,0.001679726,0.048985216,characterized,ubiquitin-conjugating enzyme E2-17 kDa,genome,1,-1,triploid_desiccation
LOC105339814,406.3910585,-0.326276687,0.125362334,0.001381141,0.043501295,characterized,ecotropic viral integration site 5 ortholog isoform X1,genome,1,-1,triploid_desiccation
LOC105317365,202.194508,-0.325049817,0.116193967,0.00081969,0.031274856,characterized,dynein heavy chain 3 axonemal-like isoform X5,genome,1,-1,triploid_desiccation
LOC105328977,1038.330239,-0.324985741,0.121301006,0.001161975,0.039526924,characterized,general transcription factor IIF subunit 1 isoform X1,genome,1,-1,triploid_desiccation
LOC105321542,118.5483777,-0.323222932,0.126714038,0.001659256,0.048897265,characterized,ubiquitin carboxyl-terminal hydrolase 46-like isoform X1,genome,1,-1,triploid_desiccation
LOC105337075,410.9775153,-0.307675094,0.093520731,0.000186736,0.011418295,characterized,arf-GAP with SH3 domain ANK repeat and PH domain-containing protein 2 isoform X4,genome,1,-1,triploid_desiccation
LOC105330148,126.3723609,-0.300998751,0.105602658,0.000809263,0.031194032,characterized,protein SSXT isoform X3,genome,1,-1,triploid_desiccation
LOC105338501,149.8932999,-0.293645269,0.108740787,0.001325044,0.042591982,characterized,protein phosphatase 1 regulatory subunit 16A isoform X1,genome,1,-1,triploid_desiccation
LOC105333342,600.2589679,-0.292326261,0.110516528,0.001539795,0.046771904,characterized,MAP/microtubule affinity-regulating kinase 3 isoform X10,genome,1,-1,triploid_desiccation
LOC105343388,1017.922473,-0.284563286,0.071517332,1.56E-05,0.001672963,characterized,doublecortin domain-containing protein 2 isoform X29,genome,1,-1,triploid_desiccation
LOC105326853,244.865654,-0.2841334,0.095393733,0.000613675,0.026241246,characterized,dnaJ homolog subfamily B member 6 isoform X1,genome,1,-1,triploid_desiccation
LOC105327561,129.5034418,-0.266149142,0.0936042,0.001047922,0.036989848,characterized,COMM domain-containing protein 7 isoform X1,genome,1,-1,triploid_desiccation
LOC105319293,736.2391105,-0.251725971,0.080447362,0.000458742,0.021582728,characterized,ubiquitin carboxyl-terminal hydrolase 25 isoform X1,genome,1,-1,triploid_desiccation
LOC105325176,485.9877912,-0.231087615,0.083523587,0.001703862,0.049254169,characterized,rho GTPase-activating protein 5,genome,1,-1,triploid_desiccation
LOC105346538,9.559619013,-0.197103066,0.44417255,0.001045198,0.036989848,characterized,clumping factor A,genome,1,-1,triploid_desiccation
LOC105333234,31.07129261,-0.190607226,0.431373312,0.000290042,0.015600745,characterized,fibroleukin isoform X1,genome,1,-1,triploid_desiccation
LOC105320320,63.19881114,-0.165615902,0.322808398,0.001636948,0.0485447,characterized,complement C1q-like protein 4 isoform X2,genome,1,-1,triploid_desiccation
LOC105334721,170.837789,-0.148829796,0.291368369,0.000124629,0.008415576,characterized,perlucin-like protein,genome,1,-1,triploid_desiccation
LOC105330079,119.4029203,-0.14493403,0.276258454,0.001161503,0.039526924,characterized,fucolectin,genome,1,-1,triploid_desiccation
LOC105318307,22.15380679,-0.102717951,0.212908732,0.000619805,0.026339933,characterized,brain acid soluble protein 1 homolog,genome,1,-1,triploid_desiccation
LOC117682508,168.5270755,-0.094317271,0.203437163,0.001242542,0.04090634,characterized,fucolectin-like,genome,1,-1,triploid_desiccation
LOC105348557,180.1297719,-0.089466384,0.198695771,0.001445564,0.044735359,characterized,fucolectin,genome,1,-1,triploid_desiccation
LOC105334556,48.88378556,0.032150347,0.153473514,0.001647598,0.048783457,characterized,DBH-like monooxygenase protein 1,genome,1,1,triploid_desiccation
LOC105339370,546.0331546,0.244714424,0.085410746,0.001142522,0.039082713,characterized,IQ motif and SEC7 domain-containing protein 1 isoform X1,genome,1,1,triploid_desiccation
LOC105323272,462.2550787,0.263248111,0.090773003,0.000903078,0.033636079,characterized,zinc finger CCCH domain-containing protein 6,genome,1,1,triploid_desiccation
LOC105335066,873.8522774,0.267690816,0.088443889,0.000602987,0.025916444,characterized,calcium-dependent protein kinase C isoform X4,genome,1,1,triploid_desiccation
LOC105340008,207.3704506,0.275189722,0.099017631,0.001196293,0.04014924,characterized,glycoprotein 3-alpha-L-fucosyltransferase A,genome,1,1,triploid_desiccation
LOC105331552,507.4995778,0.276225856,0.104749447,0.001772963,0.049973076,characterized,lysine-specific demethylase 4C-like,genome,1,1,triploid_desiccation
LOC105329818,382.0591393,0.293917164,0.072146519,1.00E-05,0.001168427,characterized,protein pangolin isoforms A/H/I/S isoform X1,genome,1,1,triploid_desiccation
LOC105328926,1489.585865,0.29477409,0.062464266,5.14E-07,0.000101503,characterized,nuclear hormone receptor HR96 isoform X9,genome,1,1,triploid_desiccation
LOC105321112,230.7356816,0.297977917,0.114808962,0.001714087,0.049275397,characterized,TOX high mobility group box family member 4-B isoform X1,genome,1,1,triploid_desiccation
LOC105332301,2437.445577,0.319922824,0.125194179,0.001664298,0.048910946,characterized,transcription factor Maf-like,genome,1,1,triploid_desiccation
LOC105344797,71.08557098,0.322475958,0.116803631,0.000922276,0.034064911,characterized,UPF0415 protein C7orf25 homolog isoform X2,genome,1,1,triploid_desiccation
LOC105325287,457.8322081,0.347266906,0.138745468,0.001654881,0.048897265,characterized,RNA-binding protein 1,genome,1,1,triploid_desiccation
LOC105319268,552.705611,0.347636099,0.091747025,2.38E-05,0.00232364,characterized,SRSF protein kinase 3 isoform X1,genome,1,1,triploid_desiccation
LOC105335324,90.55529122,0.348148848,0.137115428,0.001507092,0.045927149,characterized,inhibitor of Bruton tyrosine kinase isoform X1,genome,1,1,triploid_desiccation
LOC105347733,3436.76145,0.353796717,0.12721373,0.000752367,0.02985926,characterized,60S ribosomal protein L27,genome,1,1,triploid_desiccation
LOC105340156,166.1581486,0.363515882,0.101560084,4.92E-05,0.004069034,characterized,protein Aster-B isoform X1,genome,1,1,triploid_desiccation
LOC105336470,190.2335346,0.365446035,0.142657778,0.001275541,0.041397843,characterized,alcohol dehydrogenase class-3 isoform X1,genome,1,1,triploid_desiccation
LOC105348009,183.1350609,0.377890963,0.14647017,0.001141801,0.039082713,characterized,5-hydroxytryptamine receptor,genome,1,1,triploid_desiccation
LOC105344354,165.6033996,0.380046147,0.146999878,0.001115314,0.038605239,characterized,histone H2A,genome,1,1,triploid_desiccation
LOC105341072,162.9274603,0.386407134,0.142783127,0.000785077,0.030767146,characterized,FACT complex subunit SPT16,genome,1,1,triploid_desiccation
LOC105346160,192.7178699,0.392121933,0.156046945,0.00128109,0.04140584,characterized,AN1-type zinc finger protein 3,genome,1,1,triploid_desiccation
LOC105343715,140.3638523,0.397538133,0.11742216,8.67E-05,0.006358706,characterized,sal-like protein 1,genome,1,1,triploid_desiccation
LOC105339649,189.6891582,0.404338211,0.109844273,2.82E-05,0.002662577,characterized,transcription initiation factor TFIID subunit 1,genome,1,1,triploid_desiccation
LOC105343804,289.7559512,0.411576949,0.149805449,0.000625164,0.026431476,characterized,ATP-dependent RNA helicase DDX50 isoform X1,genome,1,1,triploid_desiccation
LOC105318424,133.8749545,0.412360232,0.155590491,0.0008151,0.031226657,characterized,NADH dehydrogenase [ubiquinone] flavoprotein 2 mitochondrial,genome,1,1,triploid_desiccation
LOC105324875,247.1976208,0.413616706,0.158202188,0.000895175,0.033541367,characterized,calcyclin-binding protein,genome,1,1,triploid_desiccation
LOC105321527,84.44750879,0.416803503,0.1779093,0.001759681,0.049823117,characterized,peptidyl-prolyl cis-trans isomerase B,genome,1,1,triploid_desiccation
LOC105343147,83.11190125,0.420647258,0.159491049,0.000805979,0.031194032,characterized,programmed cell death protein 6 isoform X2,genome,1,1,triploid_desiccation
LOC105326955,123.9035542,0.421127692,0.131353442,0.000144603,0.009264452,characterized,transmembrane protein 117 isoform X4,genome,1,1,triploid_desiccation
LOC105337712,104.2569437,0.423378528,0.125082613,7.72E-05,0.005847294,characterized,M-phase inducer phosphatase isoform X1,genome,1,1,triploid_desiccation
LOC105334278,69.77123249,0.426611023,0.142484892,0.00027495,0.014960473,characterized,beta-13-galactosyltransferase brn,genome,1,1,triploid_desiccation
LOC105331483,165.1829907,0.427023527,0.145198981,0.000330788,0.01687378,characterized,methionine adenosyltransferase 2 subunit beta,genome,1,1,triploid_desiccation
LOC105331543,110.8789643,0.43490353,0.115134897,1.69E-05,0.00178611,characterized,sorting nexin-30 isoform X1,genome,1,1,triploid_desiccation
LOC105330729,98.5377224,0.44276101,0.16269442,0.000591465,0.025524112,characterized,protein SGT1 homolog,genome,1,1,triploid_desiccation
LOC105325221,1445.04371,0.443974037,0.16733317,0.000712805,0.028652641,characterized,collagen alpha-1(I) chain,genome,1,1,triploid_desiccation
LOC105321017,263.2094961,0.447544439,0.175379373,0.000924948,0.034064911,characterized,actin-related protein 2/3 complex subunit 1A,genome,1,1,triploid_desiccation
LOC105336841,46.08990424,0.447548763,0.174700903,0.000912699,0.033860065,characterized,zinc finger protein 521,genome,1,1,triploid_desiccation
LOC105323094,50.36276718,0.449214788,0.166755629,0.00063947,0.026776956,characterized,platelet-activating factor acetylhydrolase IB subunit beta,genome,1,1,triploid_desiccation
LOC105343795,1366.610724,0.452883028,0.134251071,7.10E-05,0.005488176,characterized,LOW QUALITY PROTEIN: nucleoside diphosphate kinase A,genome,1,1,triploid_desiccation
LOC105333434,2028.522679,0.454176666,0.128027228,3.90E-05,0.003482519,characterized,heterogeneous nuclear ribonucleoprotein A3 isoform X18,genome,1,1,triploid_desiccation
LOC105331829,32.40922758,0.45636047,0.191665928,0.001418999,0.044265144,characterized,zinc finger protein 90,genome,1,1,triploid_desiccation
LOC117692865,30.69460889,0.456673938,0.193250117,0.001451981,0.044829904,characterized,N-lysine methyltransferase KMT5A-like,genome,1,1,triploid_desiccation
LOC105330997,42.64805322,0.459560517,0.189921441,0.001250316,0.040961501,characterized,conserved oligomeric Golgi complex subunit 2,genome,1,1,triploid_desiccation
LOC105334062,65.61604782,0.460359177,0.155473516,0.000280189,0.015157651,characterized,LOW QUALITY PROTEIN: frizzled-4,genome,1,1,triploid_desiccation
LOC105346705,33.71377478,0.466898526,0.176605753,0.000693934,0.028256122,characterized,formylglycine-generating enzyme,genome,1,1,triploid_desiccation
LOC105335150,97.41726961,0.482875865,0.097007457,6.60E-08,1.88E-05,characterized,LOW QUALITY PROTEIN: rho guanine nucleotide exchange factor 17,genome,1,1,triploid_desiccation
LOC105329404,68.13020201,0.486482802,0.145733023,7.56E-05,0.005742262,characterized,phospholipase A2 group XV,genome,1,1,triploid_desiccation
LOC105323012,204.5039569,0.489812572,0.14982852,9.35E-05,0.006747899,characterized,obscurin isoform X3,genome,1,1,triploid_desiccation
LOC105330886,72.70418985,0.489996461,0.203107971,0.001175944,0.039693647,characterized,partner of Y14 and mago,genome,1,1,triploid_desiccation
LOC117685979,95.51856869,0.492852082,0.204048759,0.001126687,0.038807645,characterized,exportin-7-like isoform X5,genome,1,1,triploid_desiccation
LOC105333001,1052.850028,0.493413711,0.167770105,0.000264343,0.014620803,characterized,heterogeneous nuclear ribonucleoprotein F isoform X4,genome,1,1,triploid_desiccation
LOC105324083,76.79658868,0.495467209,0.223382708,0.001786602,0.049982245,characterized,zinc finger protein 816,genome,1,1,triploid_desiccation
LOC105328670,41.75129065,0.498634875,0.209069421,0.001175908,0.039693647,characterized,deacetylase EF_0837 isoform X3,genome,1,1,triploid_desiccation
LOC105333741,53.1435514,0.505640631,0.17392537,0.000287461,0.015506389,characterized,scavenger receptor class F member 2-like isoform X1,genome,1,1,triploid_desiccation
LOC105346337,84.84504,0.506290419,0.132405128,1.17E-05,0.001297038,characterized,sentrin-specific protease 1,genome,1,1,triploid_desiccation
LOC117690333,77.23472547,0.510019721,0.22553729,0.001545978,0.046821213,characterized,zinc finger protein 816-like,genome,1,1,triploid_desiccation
LOC105331845,93.16490163,0.511031089,0.230578852,0.001724786,0.049345391,characterized,NADH dehydrogenase [ubiquinone] flavoprotein 3 mitochondrial,genome,1,1,triploid_desiccation
LOC105343420,430.3725761,0.511153874,0.129930067,7.37E-06,0.000928932,characterized,endothelial differentiation-related factor 1 homolog,genome,1,1,triploid_desiccation
LOC105331536,88.08683237,0.514934942,0.180337157,0.000321083,0.016549625,characterized,coiled-coil-helix-coiled-coil-helix domain-containing protein 7,genome,1,1,triploid_desiccation
LOC105326294,108.9365528,0.515837426,0.231506172,0.00162961,0.048480259,characterized,myeloid-derived growth factor,genome,1,1,triploid_desiccation
LOC105348543,342.3350148,0.524591049,0.231761236,0.001460302,0.044915567,characterized,perilipin-2 isoform X1,genome,1,1,triploid_desiccation
LOC105345794,397.6101623,0.531185786,0.123903907,1.55E-06,0.00025527,characterized,UDP-glucuronic acid decarboxylase 1 isoform X3,genome,1,1,triploid_desiccation
LOC105320331,25.62750514,0.531484715,0.197988693,0.000521754,0.023487683,characterized,LOW QUALITY PROTEIN: UDP-GlcNAc:betaGal beta-13-N-acetylglucosaminyltransferase-like protein 1,genome,1,1,triploid_desiccation
LOC105345701,103.2476377,0.534114053,0.215030662,0.000860348,0.032561396,characterized,translocon-associated protein subunit gamma,genome,1,1,triploid_desiccation
LOC105331184,54.32672329,0.545418025,0.25164169,0.001729028,0.049345391,characterized,nuclear receptor ROR-beta isoform X1,genome,1,1,triploid_desiccation
LOC105336070,284.3952902,0.547268109,0.086832762,2.65E-11,1.66E-08,characterized,reversion-inducing cysteine-rich protein with Kazal motifs,genome,1,1,triploid_desiccation
LOC105348945,37.30007748,0.549214612,0.192297738,0.000304952,0.016058826,characterized,mitochondrial inner membrane protease subunit 2,genome,1,1,triploid_desiccation
LOC105341811,22.91073714,0.550270197,0.252967261,0.001748353,0.04965216,characterized,snRNA-activating protein complex subunit 5,genome,1,1,triploid_desiccation
LOC105347686,64.71056916,0.552330574,0.218059093,0.000726537,0.029080083,characterized,PEST proteolytic signal-containing nuclear protein isoform X2,genome,1,1,triploid_desiccation
LOC105318229,31.5967955,0.559995144,0.219656544,0.000709686,0.028632412,characterized,dehydrodolichyl diphosphate synthase complex subunit nus1-like,genome,1,1,triploid_desiccation
LOC105347208,31.45701198,0.561115,0.202855316,0.000381437,0.018744345,characterized,39S ribosomal protein L3 mitochondrial-like,genome,1,1,triploid_desiccation
LOC105318945,66.67196821,0.56299294,0.257322723,0.001597231,0.047896524,characterized,hematopoietically-expressed homeobox protein HHEX homolog,genome,1,1,triploid_desiccation
LOC105321448,29.91968604,0.569270522,0.253516491,0.001406964,0.044019226,characterized,TBC1 domain family member 15 isoform X1,genome,1,1,triploid_desiccation
LOC105343230,56.09406045,0.571165966,0.23668484,0.00094489,0.034575966,characterized,aldose 1-epimerase isoform X2,genome,1,1,triploid_desiccation
LOC105334558,25.53607768,0.571248711,0.217192057,0.000543932,0.024025175,characterized,methionine aminopeptidase 1D mitochondrial isoform X2,genome,1,1,triploid_desiccation
LOC105338472,392.8142028,0.57297892,0.124160341,3.12E-07,7.05E-05,characterized,myosin essential light chain adductor muscle,genome,1,1,triploid_desiccation
LOC105319263,28.94290581,0.573290821,0.187352548,0.000156836,0.009781146,characterized,serine/threonine-protein kinase ULK3,genome,1,1,triploid_desiccation
LOC105325006,62.95811526,0.582263143,0.171751179,5.03E-05,0.004143812,characterized,upstream stimulatory factor 1 isoform X1,genome,1,1,triploid_desiccation
LOC105318397,453.7784221,0.584507431,0.274498489,0.001729665,0.049345391,characterized,glutamic acid-rich protein isoform X1,genome,1,1,triploid_desiccation
LOC117680511,34.16398822,0.587284001,0.17926361,7.30E-05,0.005591151,characterized,N-lysine methyltransferase KMT5A-like isoform X2,genome,1,1,triploid_desiccation
LOC105344098,22.82573534,0.590864122,0.223945454,0.000512643,0.023357606,characterized,ankyrin repeat and SOCS box protein 1 isoform X2,genome,1,1,triploid_desiccation
LOC105345858,132.5286651,0.591999385,0.172215732,4.16E-05,0.003580959,characterized,protein mono-ADP-ribosyltransferase PARP12 isoform X3,genome,1,1,triploid_desiccation
LOC105330684,108.1724318,0.592017533,0.203247384,0.000229499,0.013094701,characterized,putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1,genome,1,1,triploid_desiccation
LOC105329446,159.2079061,0.595456512,0.201585792,0.000200165,0.011966524,characterized,selenoprotein K,genome,1,1,triploid_desiccation
LOC105333877,42.99983895,0.596060892,0.222897316,0.000466696,0.021724763,characterized,elongation of very long chain fatty acids protein 6,genome,1,1,triploid_desiccation
LOC105348083,2021.710507,0.599064084,0.149672019,4.61E-06,0.000641552,characterized,LOW QUALITY PROTEIN: MAP kinase-interacting serine/threonine-protein kinase 1,genome,1,1,triploid_desiccation
LOC105337759,1585.390591,0.602260555,0.171721561,3.13E-05,0.002920542,characterized,apoptotic chromatin condensation inducer in the nucleus-like,genome,1,1,triploid_desiccation
LOC105341977,36.72631307,0.607907928,0.268751793,0.001269068,0.041287593,characterized,marginal zone B- and B1-cell-specific protein,genome,1,1,triploid_desiccation
LOC105323921,835.7115374,0.60805869,0.200856335,0.000153101,0.009644322,characterized,histone H1-delta,genome,1,1,triploid_desiccation
LOC105339149,17.30951742,0.609143435,0.238456583,0.000630949,0.026556438,characterized,vesicle-associated membrane protein 7-like,genome,1,1,triploid_desiccation
LOC105338952,25.58472613,0.609161805,0.260428165,0.001054819,0.037080634,characterized,28S ribosomal protein S14 mitochondrial,genome,1,1,triploid_desiccation
LOC105319736,26.96404529,0.618029484,0.292223164,0.001689214,0.049010703,characterized,peptidyl-prolyl cis-trans isomerase FKBP2,genome,1,1,triploid_desiccation
LOC105339907,59.56027321,0.618503237,0.221807758,0.000317617,0.016425079,characterized,speckle targeted PIP5K1A-regulated poly(A) polymerase isoform X2,genome,1,1,triploid_desiccation
LOC105334786,29.81279874,0.619539128,0.247057853,0.000686046,0.028050091,characterized,E3 ubiquitin-protein ligase TRIM56-like,genome,1,1,triploid_desiccation
LOC105334373,170.4212018,0.623245575,0.125708363,5.47E-08,1.63E-05,characterized,PR domain zinc finger protein 5,genome,1,1,triploid_desiccation
LOC105324487,60.45190096,0.626480061,0.146069592,1.32E-06,0.00022454,characterized,methylmalonyl-CoA epimerase mitochondrial,genome,1,1,triploid_desiccation
LOC105330271,65.06899088,0.635565524,0.211690474,0.000165027,0.010190395,characterized,CDK-activating kinase assembly factor MAT1,genome,1,1,triploid_desiccation
LOC105337120,134.108421,0.644952111,0.230866197,0.000298968,0.015898658,characterized,probable histone deacetylase 1-B,genome,1,1,triploid_desiccation
LOC105320049,58.98558301,0.645124014,0.283326656,0.001104222,0.038386029,characterized,glutathione S-transferase P 1 isoform X1,genome,1,1,triploid_desiccation
LOC105344157,19.53754568,0.650163052,0.231773812,0.000297368,0.01585849,characterized,wolframin,genome,1,1,triploid_desiccation
