gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,cat,description,feature,count,plus_minus,analysis
LOC105343804,238.8777713,0.413908682,0.157015945,0.000980043,0.037356853,characterized,ATP-dependent RNA helicase DDX50 isoform X1,genome,1,1,diploid_desiccation
LOC105325190,94.36179204,0.416435982,0.162301027,0.00117335,0.041734628,characterized,protein O-mannosyl-transferase TMTC4 isoform X2,genome,1,1,diploid_desiccation
LOC105336164,58.54917212,0.416618443,0.168236987,0.001492225,0.04807275,characterized,N-acetylglucosamine-1-phosphotransferase subunits alpha/beta isoform X1,genome,1,1,diploid_desiccation
LOC105333576,284.8427071,0.429694772,0.13642506,0.000195967,0.012193961,characterized,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,genome,1,1,diploid_desiccation
LOC105348744,39.34380774,0.43049182,0.169313836,0.001180981,0.04177312,characterized,ribonucleoside-diphosphate reductase large subunit,genome,1,1,diploid_desiccation
LOC105324107,379.7384143,0.433076313,0.145607337,0.000339637,0.01797992,characterized,transmembrane protein 14C,genome,1,1,diploid_desiccation
LOC105333469,3158.79695,0.437636906,0.147611673,0.000343902,0.01797992,characterized,60S ribosomal protein L35a,genome,1,1,diploid_desiccation
LOC105336022,154.6060841,0.439451363,0.168525012,0.000957338,0.036712667,characterized,cysteine and histidine-rich protein 1,genome,1,1,diploid_desiccation
LOC105339313,139.4434181,0.442171405,0.164591285,0.000763791,0.03212288,characterized,LOW QUALITY PROTEIN: telomerase protein component 1,genome,1,1,diploid_desiccation
LOC105322085,598.9524425,0.444655522,0.174343492,0.001098283,0.040339253,characterized,calmodulin,genome,1,1,diploid_desiccation
LOC105317186,1422.327401,0.449627733,0.14237529,0.000178115,0.01151488,characterized,ribosome biogenesis protein NSA2 homolog,genome,1,1,diploid_desiccation
LOC105327580,52.27595028,0.450719481,0.169815843,0.000804209,0.033095368,characterized,phospholipid phosphatase 1 isoform X2,genome,1,1,diploid_desiccation
LOC105321548,4856.043505,0.451432911,0.171072147,0.000861125,0.034443344,characterized,60S ribosomal protein L31,genome,1,1,diploid_desiccation
LOC105345794,480.4076022,0.456619943,0.175097784,0.000903158,0.035415655,characterized,UDP-glucuronic acid decarboxylase 1 isoform X3,genome,1,1,diploid_desiccation
LOC105341326,6234.777121,0.456852779,0.148614704,0.000228426,0.013575013,characterized,40S ribosomal protein S6,genome,1,1,diploid_desiccation
LOC105337548,199.9840595,0.458295775,0.173637168,0.000819318,0.033429591,characterized,multidrug resistance-associated protein 4 isoform X1,genome,1,1,diploid_desiccation
LOC105332650,878.8892085,0.459472323,0.171260858,0.000726021,0.030942393,characterized,ceramide glucosyltransferase,genome,1,1,diploid_desiccation
LOC105317090,41.84017654,0.460644076,0.172564996,0.000746523,0.031605017,characterized,protein YIPF1,genome,1,1,diploid_desiccation
LOC105331566,666.7832457,0.461419465,0.183000243,0.001113122,0.040631915,characterized,transcription factor MafK,genome,1,1,diploid_desiccation
LOC105330746,811.6480673,0.463770946,0.120509626,1.37E-05,0.001779558,characterized,nuclear factor of activated T-cells 5,genome,1,1,diploid_desiccation
LOC105323686,152.1223687,0.464152761,0.177699208,0.000863865,0.034443344,characterized,enhancer of rudimentary homolog,genome,1,1,diploid_desiccation
LOC105333577,3476.161173,0.469216908,0.145271572,0.000131055,0.009322909,characterized,60S ribosomal protein L3,genome,1,1,diploid_desiccation
LOC105318424,131.8948632,0.469776314,0.188694862,0.001163566,0.041685139,characterized,NADH dehydrogenase [ubiquinone] flavoprotein 2 mitochondrial,genome,1,1,diploid_desiccation
LOC105348429,293.0157444,0.469920613,0.12634311,2.22E-05,0.002558885,characterized,V-type proton ATPase subunit S1,genome,1,1,diploid_desiccation
LOC105317345,489.766863,0.472350604,0.152541836,0.00020087,0.012359632,characterized,cytochrome b-c1 complex subunit 7,genome,1,1,diploid_desiccation
LOC105339056,135.0601041,0.473307123,0.175377392,0.000656818,0.02896054,characterized,non-specific lipid-transfer protein isoform X1,genome,1,1,diploid_desiccation
LOC105326509,189.0791409,0.480856855,0.183257264,0.000792256,0.032906431,characterized,ataxin-7-like protein 3 isoform X3,genome,1,1,diploid_desiccation
LOC105329611,228.7117945,0.483144559,0.199884056,0.001343047,0.045487702,characterized,WW domain-binding protein 2,genome,1,1,diploid_desiccation
LOC105333595,173.4107257,0.491280711,0.156201724,0.000161491,0.010805213,characterized,selenoprotein M-like,genome,1,1,diploid_desiccation
LOC105334373,183.430985,0.492653246,0.158559279,0.000180274,0.011574121,characterized,PR domain zinc finger protein 5,genome,1,1,diploid_desiccation
LOC105341775,302.6140611,0.493459002,0.206927654,0.001419164,0.046951747,characterized,fos-related antigen 1,genome,1,1,diploid_desiccation
LOC105322849,99.10265967,0.494967288,0.187313664,0.000712505,0.030639337,characterized,E3 ubiquitin-protein ligase RNF166,genome,1,1,diploid_desiccation
LOC105340727,141.7395437,0.499577615,0.213872552,0.00154827,0.049710886,characterized,transcription factor SOX-11,genome,1,1,diploid_desiccation
LOC105343926,920.2892126,0.509652199,0.213683806,0.001341373,0.045487702,characterized,vascular endothelial growth factor A,genome,1,1,diploid_desiccation
LOC105347539,149.8378007,0.50984777,0.17986299,0.000399538,0.020043021,characterized,coiled-coil domain-containing protein 124,genome,1,1,diploid_desiccation
LOC105339435,70.97419762,0.510313606,0.174117014,0.000302462,0.016489777,characterized,dnaJ homolog subfamily B member 11-like,genome,1,1,diploid_desiccation
LOC105324776,683.1120926,0.511074245,0.195224816,0.000733831,0.03113657,characterized,peptidyl-prolyl cis-trans isomerase-like,genome,1,1,diploid_desiccation
LOC105332844,4311.005391,0.513813793,0.188333304,0.000522477,0.024091842,characterized,60S ribosomal protein L14,genome,1,1,diploid_desiccation
LOC105341101,2746.165392,0.515786092,0.139933769,1.78E-05,0.002174412,characterized,40S ribosomal protein S9,genome,1,1,diploid_desiccation
LOC105331281,350.7069139,0.519732656,0.188282814,0.000480997,0.022726809,characterized,NADH dehydrogenase [ubiquinone] iron-sulfur protein 6 mitochondrial,genome,1,1,diploid_desiccation
LOC105319225,27.36096554,0.521134489,0.198493458,0.000692296,0.02997236,characterized,glutaredoxin-2 mitochondrial-like isoform X1,genome,1,1,diploid_desiccation
LOC105326555,1024.954179,0.521719486,0.140425368,1.94E-05,0.002333882,characterized,LOW QUALITY PROTEIN: polyadenylate-binding protein 4,genome,1,1,diploid_desiccation
LOC105340199,251.9931726,0.522173199,0.21171038,0.001053043,0.039052385,characterized,transcription initiation factor TFIID subunit 10 isoform X2,genome,1,1,diploid_desiccation
LOC105333001,1018.233853,0.522658379,0.145969199,3.26E-05,0.003334315,characterized,heterogeneous nuclear ribonucleoprotein F isoform X4,genome,1,1,diploid_desiccation
LOC105343260,5697.269672,0.523034906,0.151137029,5.33E-05,0.004902096,characterized,40S ribosomal protein S17,genome,1,1,diploid_desiccation
LOC105336986,41.49089181,0.524901007,0.182535652,0.000344828,0.01797992,characterized,cyclin-dependent kinases regulatory subunit 1 isoform X1,genome,1,1,diploid_desiccation
LOC105348141,1678.907434,0.525015321,0.149736428,4.24E-05,0.004094189,characterized,60S ribosomal protein L44,genome,1,1,diploid_desiccation
LOC105333767,291.911375,0.526813617,0.16411312,0.000117321,0.008795292,characterized,ribonuclease H2 subunit B,genome,1,1,diploid_desiccation
LOC105330420,225.6864015,0.527758355,0.179218182,0.000272712,0.015303834,characterized,CXXC motif containing zinc binding protein-like isoform X1,genome,1,1,diploid_desiccation
LOC105337746,2603.344882,0.531928525,0.136349321,8.07E-06,0.001197482,characterized,60S ribosomal protein L13,genome,1,1,diploid_desiccation
LOC105327662,21.98543065,0.532147687,0.229029828,0.00145666,0.047567671,characterized,tRNA-splicing endonuclease subunit Sen15-like,genome,1,1,diploid_desiccation
LOC105333358,114.6730875,0.536348147,0.222353954,0.001158806,0.041682167,characterized,stress-induced-phosphoprotein 1 isoform X4,genome,1,1,diploid_desiccation
LOC105345808,413.5345624,0.543627122,0.126814978,1.70E-06,0.000354483,characterized,cytochrome b-c1 complex subunit Rieske mitochondrial-like,genome,1,1,diploid_desiccation
LOC105341104,93.62843632,0.54473583,0.191015234,0.000343218,0.01797992,characterized,proliferating cell nuclear antigen,genome,1,1,diploid_desiccation
LOC105322271,232.1767624,0.544752499,0.221597972,0.001009843,0.037965326,characterized,transforming growth factor-beta-induced protein ig-h3,genome,1,1,diploid_desiccation
LOC105324875,254.5089274,0.54608634,0.173259571,0.000135646,0.009525354,characterized,calcyclin-binding protein,genome,1,1,diploid_desiccation
LOC105343801,7806.510735,0.549057626,0.15873974,4.71E-05,0.00446257,characterized,60S ribosomal protein L18,genome,1,1,diploid_desiccation
LOC105334475,63.08380172,0.553355352,0.14498333,1.19E-05,0.001587653,characterized,TELO2-interacting protein 1 homolog,genome,1,1,diploid_desiccation
LOC105320040,87.03146952,0.554483014,0.217435342,0.000777398,0.032410198,characterized,ubiquitin-like protein ATG12,genome,1,1,diploid_desiccation
LOC105327664,40.61971838,0.559817626,0.227610096,0.0009497,0.036712667,characterized,ribonuclease 3 isoform X3,genome,1,1,diploid_desiccation
LOC105325769,63.16132098,0.561596397,0.23299999,0.001085916,0.040115994,characterized,disks large-associated protein 5 isoform X1,genome,1,1,diploid_desiccation
LOC105317506,4548.191949,0.566390766,0.131324198,1.37E-06,0.000299723,characterized,40S ribosomal protein S11,genome,1,1,diploid_desiccation
LOC105326474,336.5252724,0.576577076,0.235194847,0.000951076,0.036712667,characterized,histone H1-delta,genome,1,1,diploid_desiccation
LOC105317596,132.488452,0.576827004,0.253826587,0.001455295,0.047567671,characterized,protein CWC15 homolog A,genome,1,1,diploid_desiccation
LOC105344219,31.43682948,0.579392963,0.208061037,0.000383474,0.019598765,characterized,ribosomal protein 63 mitochondrial-like,genome,1,1,diploid_desiccation
LOC105328353,728.0496739,0.583399498,0.189211184,0.000157247,0.01059532,characterized,serine/arginine-rich splicing factor 7 isoform X4,genome,1,1,diploid_desiccation
LOC105319930,122.5286717,0.589973098,0.236998799,0.000837647,0.034032303,characterized,ragulator complex protein LAMTOR5 homolog,genome,1,1,diploid_desiccation
LOC105329817,99.30442353,0.590672352,0.153932089,1.02E-05,0.001434504,characterized,inorganic pyrophosphatase,genome,1,1,diploid_desiccation
LOC105331161,33.30843886,0.591129467,0.24577101,0.001047666,0.038979425,characterized,coiled-coil-helix-coiled-coil-helix domain-containing protein 1,genome,1,1,diploid_desiccation
LOC105337759,1555.644626,0.596058946,0.216409228,0.000406075,0.020216427,characterized,apoptotic chromatin condensation inducer in the nucleus-like,genome,1,1,diploid_desiccation
LOC105328682,26.76649404,0.59842518,0.254411867,0.001132925,0.041059953,characterized,YEATS domain-containing protein 4,genome,1,1,diploid_desiccation
LOC105344265,62.09283105,0.601608001,0.217395507,0.000384592,0.019598765,characterized,SNARE-associated protein Snapin,genome,1,1,diploid_desiccation
LOC105327153,292.4979317,0.602091164,0.160041963,1.34E-05,0.001756101,characterized,cathepsin Z-like,genome,1,1,diploid_desiccation
LOC105341072,190.9193855,0.604630581,0.132737053,4.42E-07,0.000109884,characterized,FACT complex subunit SPT16,genome,1,1,diploid_desiccation
LOC105341854,41.37553082,0.605114624,0.27070886,0.001478527,0.047792374,characterized,protein ABHD13,genome,1,1,diploid_desiccation
LOC105322904,26.76794884,0.606623693,0.242193461,0.000774317,0.03235225,characterized,UDP-N-acetylglucosamine transferase subunit ALG13 homolog isoform X2,genome,1,1,diploid_desiccation
LOC105320404,145.0118916,0.607150857,0.196615388,0.000143942,0.009943924,characterized,39S ribosomal protein L19 mitochondrial,genome,1,1,diploid_desiccation
LOC105338531,14.14042304,0.609520343,0.271492113,0.001450566,0.047567671,characterized,rRNA methyltransferase 2 mitochondrial,genome,1,1,diploid_desiccation
LOC105331723,76.16208252,0.610692941,0.186617256,7.82E-05,0.006426359,characterized,N-alpha-acetyltransferase 80 isoform X2,genome,1,1,diploid_desiccation
LOC117682412,49.45215992,0.610695807,0.238914034,0.000676906,0.029506322,characterized,heat shock 70 kDa protein 12A-like isoform X2,genome,1,1,diploid_desiccation
LOC105344099,2854.813346,0.61140221,0.212115055,0.000266342,0.015079049,characterized,nascent polypeptide-associated complex subunit alpha,genome,1,1,diploid_desiccation
LOC105333883,205.8304723,0.613351473,0.186633941,7.48E-05,0.00622785,characterized,inactive selenide water dikinase-like protein,genome,1,1,diploid_desiccation
LOC105321315,7415.797854,0.613759601,0.142130131,1.41E-06,0.000299723,characterized,60S ribosomal protein L19,genome,1,1,diploid_desiccation
LOC105338472,442.782154,0.613785097,0.182750312,5.80E-05,0.005280827,characterized,myosin essential light chain adductor muscle,genome,1,1,diploid_desiccation
LOC105327403,59.49838342,0.613982902,0.150184944,3.49E-06,0.000602227,characterized,RAB6-interacting golgin isoform X1,genome,1,1,diploid_desiccation
LOC105337120,118.3417855,0.618588193,0.154820088,5.10E-06,0.000820793,characterized,probable histone deacetylase 1-B,genome,1,1,diploid_desiccation
LOC105331536,94.15127271,0.622059671,0.171055879,2.09E-05,0.002466606,characterized,coiled-coil-helix-coiled-coil-helix domain-containing protein 7,genome,1,1,diploid_desiccation
LOC105341412,4582.873499,0.6228866,0.175304126,2.90E-05,0.00308011,characterized,40S ribosomal protein S10-like,genome,1,1,diploid_desiccation
LOC105342208,114.3793571,0.625425347,0.164730269,1.12E-05,0.001514528,characterized,retinol dehydrogenase 12,genome,1,1,diploid_desiccation
LOC105343391,372.917887,0.626478365,0.207032464,0.000170853,0.011273945,characterized,isocitrate dehydrogenase [NADP] mitochondrial-like,genome,1,1,diploid_desiccation
LOC117682755,97.83389333,0.627339173,0.275230423,0.001286643,0.044219626,characterized,tripartite motif-containing protein 2-like,genome,1,1,diploid_desiccation
LOC105329644,76.20494301,0.628636971,0.216138537,0.000246258,0.014323409,characterized,ELAV-like protein 3,genome,1,1,diploid_desiccation
LOC105325148,86.45401633,0.629588833,0.210512683,0.000189299,0.011941766,characterized,GTP-binding protein Rheb,genome,1,1,diploid_desiccation
LOC105329061,80.72382545,0.630649394,0.227690035,0.000363199,0.018784257,characterized,endoplasmic reticulum resident protein 29,genome,1,1,diploid_desiccation
LOC105318541,3606.582566,0.631103207,0.137876037,3.23E-07,8.48E-05,characterized,60S ribosomal protein L21,genome,1,1,diploid_desiccation
LOC105345945,21.38872762,0.63455975,0.252862267,0.000719592,0.030805633,characterized,actin-binding Rho-activating protein,genome,1,1,diploid_desiccation
LOC105334247,217.6194785,0.63743508,0.182785633,3.54E-05,0.003574684,characterized,ecto-NOX disulfide-thiol exchanger 2,genome,1,1,diploid_desiccation
LOC105328916,312.3808354,0.638778913,0.192744174,6.48E-05,0.005611483,characterized,cathepsin B isoform X1,genome,1,1,diploid_desiccation
LOC105347733,3573.294125,0.641089245,0.169587022,1.18E-05,0.00157343,characterized,60S ribosomal protein L27,genome,1,1,diploid_desiccation
LOC105321017,207.6370447,0.642306329,0.180345053,2.66E-05,0.00286622,characterized,actin-related protein 2/3 complex subunit 1A,genome,1,1,diploid_desiccation
LOC105346705,33.02632724,0.650569329,0.248739395,0.000546617,0.024916472,characterized,formylglycine-generating enzyme,genome,1,1,diploid_desiccation
LOC105340439,28.76185405,0.651290039,0.234721752,0.000340174,0.01797992,characterized,GDH/6PGL endoplasmic bifunctional protein,genome,1,1,diploid_desiccation
LOC105323905,5051.92484,0.65187221,0.129407405,3.68E-08,1.42E-05,characterized,40S ribosomal protein S14 isoform X1,genome,1,1,diploid_desiccation
LOC105333434,2320.8543,0.653185881,0.168722654,8.34E-06,0.001228318,characterized,heterogeneous nuclear ribonucleoprotein A3 isoform X18,genome,1,1,diploid_desiccation
LOC105342980,93.88418463,0.653682701,0.181691502,2.32E-05,0.002608328,characterized,NADH-ubiquinone oxidoreductase 75 kDa subunit mitochondrial,genome,1,1,diploid_desiccation
LOC105342559,96.53724106,0.6537796,0.171706254,1.03E-05,0.001434504,characterized,hepatocyte growth factor receptor,genome,1,1,diploid_desiccation
LOC105321807,63.78070116,0.654050623,0.297752465,0.001456169,0.047567671,characterized,chloride channel protein B-like isoform X1,genome,1,1,diploid_desiccation
LOC105326521,10.7250511,0.654316974,0.283557446,0.001167056,0.041685139,characterized,zinc finger and BTB domain-containing protein 17 isoform X2,genome,1,1,diploid_desiccation
LOC105321481,47.97288932,0.656938395,0.271186824,0.000868312,0.034443344,characterized,protein FAM50A,genome,1,1,diploid_desiccation
LOC105345701,95.06236385,0.657358281,0.200064671,6.91E-05,0.00587492,characterized,translocon-associated protein subunit gamma,genome,1,1,diploid_desiccation
LOC105341239,394.9114199,0.658155644,0.144822515,3.93E-07,0.000100369,characterized,eukaryotic translation initiation factor 3 subunit I,genome,1,1,diploid_desiccation
LOC117686547,2048.83257,0.658693801,0.205811946,9.30E-05,0.007355528,characterized,LOW QUALITY PROTEIN: heat shock 70 kDa protein cognate 4-like,genome,1,1,diploid_desiccation
LOC105346193,19.3823887,0.65896325,0.23045308,0.000268111,0.015134443,characterized,transcription factor E4F1,genome,1,1,diploid_desiccation
LOC105342538,45.37308368,0.659318505,0.237684596,0.000342412,0.01797992,characterized,mesencephalic astrocyte-derived neurotrophic factor homolog,genome,1,1,diploid_desiccation
LOC105319996,54.62611136,0.664210517,0.243673083,0.0003855,0.019598765,characterized,transmembrane protein adipocyte-associated 1 homolog,genome,1,1,diploid_desiccation
LOC105344157,17.8597686,0.66674159,0.284511813,0.001045284,0.038979425,characterized,wolframin,genome,1,1,diploid_desiccation
LOC109617152,27.09542739,0.668014161,0.252572285,0.000482936,0.022762209,characterized,cysteine and histidine-rich domain-containing protein 1-like,genome,1,1,diploid_desiccation
LOC105338965,49.81731288,0.668477163,0.162983495,3.07E-06,0.000548472,characterized,aspartyl aminopeptidase,genome,1,1,diploid_desiccation
LOC105320107,64.67346256,0.670757903,0.208951093,8.63E-05,0.006961095,characterized,crooked neck-like protein 1,genome,1,1,diploid_desiccation
LOC105338452,17.14877394,0.671392971,0.22518238,0.000184756,0.011784996,characterized,COMM domain-containing protein 6,genome,1,1,diploid_desiccation
LOC105332001,30.67270417,0.676030792,0.213646232,0.00010093,0.007851221,characterized,anillin isoform X3,genome,1,1,diploid_desiccation
LOC105323009,59.21643462,0.676041076,0.258546388,0.000510434,0.023707933,characterized,cleavage stimulation factor subunit 1,genome,1,1,diploid_desiccation
LOC105336911,20.01917997,0.677625338,0.228324206,0.000187787,0.011898983,characterized,lambda-crystallin homolog,genome,1,1,diploid_desiccation
LOC105324896,36.64501048,0.677725792,0.190689463,2.59E-05,0.00284556,characterized,malectin-B,genome,1,1,diploid_desiccation
LOC117692217,49.8765485,0.677919633,0.293592002,0.001094535,0.0402789,characterized,zonadhesin-like isoform X1,genome,1,1,diploid_desiccation
LOC105323921,816.3832718,0.680070992,0.23171947,0.000206698,0.01262268,characterized,histone H1-delta,genome,1,1,diploid_desiccation
LOC105329858,58.02320928,0.687881901,0.303042215,0.001184055,0.041804562,characterized,complex III assembly factor LYRM7,genome,1,1,diploid_desiccation
LOC105332313,1262.261832,0.693089429,0.124609982,2.09E-09,1.03E-06,characterized,LOW QUALITY PROTEIN: X-box-binding protein 1,genome,1,1,diploid_desiccation
LOC105343420,470.2192147,0.693756384,0.153763052,4.73E-07,0.00011593,characterized,endothelial differentiation-related factor 1 homolog,genome,1,1,diploid_desiccation
LOC105347331,24.02847635,0.694556807,0.313207036,0.001324099,0.045246363,characterized,mammalian ependymin-related protein 1,genome,1,1,diploid_desiccation
LOC105334922,40.52424675,0.701929435,0.265414842,0.00045886,0.022030508,characterized,tRNA methyltransferase 10 homolog B,genome,1,1,diploid_desiccation
LOC105323167,1289.099671,0.702903417,0.296366558,0.000954216,0.036712667,characterized,40S ribosomal protein S27-like,genome,1,1,diploid_desiccation
LOC105343795,1265.979519,0.706705242,0.145035765,8.05E-08,2.90E-05,characterized,LOW QUALITY PROTEIN: nucleoside diphosphate kinase A,genome,1,1,diploid_desiccation
LOC105331483,173.9858025,0.708461599,0.172990962,2.92E-06,0.000548472,characterized,methionine adenosyltransferase 2 subunit beta,genome,1,1,diploid_desiccation
LOC105330886,63.80634028,0.712585739,0.2039622,3.03E-05,0.003150918,characterized,partner of Y14 and mago,genome,1,1,diploid_desiccation
LOC105336575,34.32301217,0.714615713,0.234514361,0.000136308,0.009525354,characterized,RB-associated KRAB zinc finger protein-like,genome,1,1,diploid_desiccation
LOC105344603,8.484797465,0.715920706,0.325044366,0.001364094,0.046037568,characterized,1-deoxyxylulose-5-phosphate synthase YajO isoform X1,genome,1,1,diploid_desiccation
LOC105346163,119.5446764,0.720985625,0.242497174,0.000172755,0.01133463,characterized,peptidyl-prolyl cis-trans isomerase FKBP2,genome,1,1,diploid_desiccation
LOC105330447,11.34855968,0.721064573,0.32450004,0.001280334,0.044219626,characterized,torsin-1A,genome,1,1,diploid_desiccation
LOC105337840,26.24732169,0.721481215,0.305659675,0.000915646,0.035758779,characterized,E3 ubiquitin-protein ligase RNF34-like,genome,1,1,diploid_desiccation
LOC105340169,41.03181379,0.722963094,0.219662768,6.15E-05,0.005445344,characterized,anaphase-promoting complex subunit 15,genome,1,1,diploid_desiccation
LOC105334251,20.67067236,0.724591173,0.278144288,0.000497312,0.023211145,characterized,DNA repair protein complementing XP-G cells,genome,1,1,diploid_desiccation
LOC105324487,72.30025906,0.72578665,0.213790059,4.29E-05,0.004122511,characterized,methylmalonyl-CoA epimerase mitochondrial,genome,1,1,diploid_desiccation
LOC105322055,17.12726853,0.726135131,0.312262724,0.001003517,0.037876351,characterized,fibroleukin,genome,1,1,diploid_desiccation
LOC105320953,40.26087458,0.729547976,0.204386315,2.29E-05,0.002590674,characterized,UPF0449 protein C19orf25 homolog,genome,1,1,diploid_desiccation
LOC105333050,92.379455,0.736430268,0.281530992,0.000468548,0.022415336,characterized,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A,genome,1,1,diploid_desiccation
LOC105338780,57.42623052,0.737359077,0.164926485,5.28E-07,0.000126305,characterized,E3 ubiquitin-protein ligase RNF14 isoform X1,genome,1,1,diploid_desiccation
LOC105336003,53.35234902,0.73789541,0.187622478,5.40E-06,0.000847767,characterized,ancient ubiquitous protein 1,genome,1,1,diploid_desiccation
LOC105341388,66.4955848,0.73888104,0.266756571,0.000309866,0.016797725,characterized,protein disulfide-isomerase A6 isoform X1,genome,1,1,diploid_desiccation
LOC105321133,130.6568298,0.739613045,0.30453832,0.000761171,0.032083188,characterized,alpha-L-fucosidase isoform X5,genome,1,1,diploid_desiccation
LOC105319353,136.0268649,0.742503439,0.246028099,0.000146456,0.009973598,characterized,legumain,genome,1,1,diploid_desiccation
LOC117691582,22.72388309,0.743696802,0.244469021,0.000134103,0.009469331,characterized,E3 ubiquitin-protein ligase Midline-1-like,genome,1,1,diploid_desiccation
LOC105330898,92.20042581,0.750818995,0.230734643,6.77E-05,0.005812618,characterized,dnaJ homolog subfamily C member 3,genome,1,1,diploid_desiccation
LOC105319265,80.38919482,0.752421056,0.20430671,1.44E-05,0.001860942,characterized,elongation factor Tu,genome,1,1,diploid_desiccation
LOC105348083,2365.070424,0.75336468,0.13811663,3.53E-09,1.57E-06,characterized,LOW QUALITY PROTEIN: MAP kinase-interacting serine/threonine-protein kinase 1,genome,1,1,diploid_desiccation
LOC105322738,36.17107022,0.756321319,0.234648046,7.40E-05,0.006207925,characterized,protein adenylyltransferase FICD,genome,1,1,diploid_desiccation
LOC105338422,76.90340577,0.756887129,0.279907436,0.000359737,0.018706341,characterized,CD63 antigen isoform X2,genome,1,1,diploid_desiccation
LOC105320105,30.51485441,0.762076261,0.216780035,2.67E-05,0.00286622,characterized,N-alpha-acetyltransferase 20,genome,1,1,diploid_desiccation
LOC105339623,57.71633357,0.767617816,0.242335657,8.66E-05,0.006961095,characterized,acetyl-CoA acetyltransferase mitochondrial,genome,1,1,diploid_desiccation
LOC105341070,286.036875,0.767907498,0.23171568,5.41E-05,0.004953624,characterized,DNA topoisomerase I mitochondrial isoform X1,genome,1,1,diploid_desiccation
LOC105323115,36.35164549,0.768154908,0.198637452,6.88E-06,0.001053813,characterized,general transcription factor IIE subunit 1,genome,1,1,diploid_desiccation
LOC105323598,317.707107,0.768479548,0.288218925,0.000411857,0.020417873,characterized,TNF receptor-associated factor 3 isoform X2,genome,1,1,diploid_desiccation
LOC105338085,3567.412866,0.770171067,0.164166429,1.89E-07,5.25E-05,characterized,40S ribosomal protein S13,genome,1,1,diploid_desiccation
LOC105332672,19.98311694,0.778037969,0.273336339,0.000233983,0.013776136,characterized,BLOC-1-related complex subunit 7,genome,1,1,diploid_desiccation
LOC105328336,214.5693081,0.778613739,0.266690706,0.0001872,0.011898983,characterized,lysosomal alpha-glucosidase,genome,1,1,diploid_desiccation
LOC105329294,81.12371962,0.791451999,0.235564235,4.51E-05,0.004314497,characterized,epithelial-stromal interaction protein 1,genome,1,1,diploid_desiccation
LOC105338502,13.22627894,0.797804113,0.33502568,0.00080328,0.033095368,characterized,Werner syndrome ATP-dependent helicase homolog,genome,1,1,diploid_desiccation
LOC105327120,23.84958719,0.799738842,0.306107184,0.000451394,0.021812823,characterized,aspartate--tRNA ligase mitochondrial isoform X1,genome,1,1,diploid_desiccation
LOC109617041,9.148795425,0.805769249,0.359609972,0.001131518,0.041059953,characterized,lysophospholipase-like protein 1,genome,1,1,diploid_desiccation
LOC105318809,2202.91937,0.809790268,0.349283346,0.001007783,0.037962453,characterized,extracellular superoxide dismutase [Cu-Zn],genome,1,1,diploid_desiccation
LOC105326861,308.7937715,0.816458772,0.170446877,1.09E-07,3.41E-05,characterized,proteasomal ubiquitin receptor ADRM1-B,genome,1,1,diploid_desiccation
LOC105329726,94.87448416,0.82499725,0.151600576,3.47E-09,1.57E-06,characterized,peptidyl-prolyl cis-trans isomerase FKBP1A,genome,1,1,diploid_desiccation
LOC105327617,10.53126044,0.827085449,0.396688908,0.00146419,0.04757548,characterized,BTB/POZ domain-containing protein KCTD7,genome,1,1,diploid_desiccation
LOC109619767,24.07224194,0.830046203,0.32928789,0.000542947,0.024856079,characterized,E3 ubiquitin-protein ligase TRIM71,genome,1,1,diploid_desiccation
LOC105336358,91.03278424,0.83135534,0.326829955,0.000509003,0.023698986,characterized,nuclear fragile X mental retardation-interacting protein 1,genome,1,1,diploid_desiccation
LOC105346349,374.6084566,0.842163199,0.20787019,3.06E-06,0.000548472,characterized,protein disulfide-isomerase A3,genome,1,1,diploid_desiccation
LOC105330136,261.8754094,0.850628337,0.389389552,0.001180298,0.04177312,characterized,eukaryotic translation initiation factor 4 gamma 3 isoform X5,genome,1,1,diploid_desiccation
LOC105325358,289.2220713,0.862959774,0.28561848,0.000128981,0.009249029,characterized,ATP-dependent RNA helicase DEAH12 chloroplastic,genome,1,1,diploid_desiccation
LOC105336649,396.9729651,0.868305215,0.180504095,9.39E-08,3.12E-05,characterized,cytochrome b-c1 complex subunit 6 mitochondrial,genome,1,1,diploid_desiccation
LOC105330956,34.51857661,0.868511436,0.271461713,7.23E-05,0.006119417,characterized,thymidylate synthase,genome,1,1,diploid_desiccation
LOC105321843,9.663332039,0.873577289,0.419864513,0.001423514,0.046966139,characterized,neuferricin,genome,1,1,diploid_desiccation
LOC117682263,66.98923721,0.874523652,0.37868949,0.000867428,0.034443344,characterized,ankyrin-1-like isoform X1,genome,1,1,diploid_desiccation
LOC105319190,363.1991642,0.889578978,0.189193633,1.57E-07,4.55E-05,characterized,PRELI domain-containing protein 1 mitochondrial,genome,1,1,diploid_desiccation
LOC105342698,209.4967637,0.897095529,0.149125627,1.17E-10,7.69E-08,characterized,probable splicing factor arginine/serine-rich 5,genome,1,1,diploid_desiccation
LOC117684313,12.7953415,0.919181063,0.350517957,0.000392785,0.019779839,characterized,latrophilin-like protein LAT-2,genome,1,1,diploid_desiccation
